prompt,n_dim,depth,final_index,sigma_max,sigma_2,spectral_gap,stable_rank,participation_ratio_topk,topk_mass_fraction,frobenius_sq_est,lambda_max,lambda_bulk_pred,conv_residual,n_iter_subspace,rand_mean,rand_mean_sq,rand_rms,rand_p50,rand_p90,rand_p99,rand_max,n_probes,leading_over_rms,entropy,top1_prob,anisotropy_identity_relerr,fd_lead_growth_eps_1e-4,fd_lead_relerr_eps_1e-4,fd_lead_growth_eps_1e-3,fd_lead_relerr_eps_1e-3,fd_lead_growth_eps_1e-2,fd_lead_relerr_eps_1e-2,chi_fisher_max,chi_fisher_2,fisher_conv_residual,chi_fisher_along_hidden_lead,lead_alignment,error,label,prompt_idx,wall_s
Python: trim whitespace.,30464,24,-1,6308.903003129828,3535.395880188313,0.5603820313031304,2.2242582057561067,2.6624336339630648,0.7966505841590813,88530496.96874087,0.3645715454119751,0.16613659815715584,0.00113693843739054,15,52.92535185813904,2906.069359530622,53.90797120584879,51.49061584472656,64.93088912963867,76.77962432861328,77.91267395019531,32,117.03098562249772,1.5985071659088135,0.49905234575271606,3.731940953495077e-14,6358.417868614197,0.007848411278443273,6819.1237449646,0.08087313144324022,9136.143493652344,0.448135038551065,1866.4076386021748,459.4046661794688,8.631970767977831e-05,325.36539779296663,0.15547470995428878,,coding,2,79.26803922653198
JavaScript: count vowels.,30464,24,-1,3714.056851731889,3301.5646254862204,0.8889375573092476,4.806825644323423,4.076439637789851,0.578549765358298,66306402.25772473,0.34249500205035405,0.1601145016224193,0.0025681468318876337,15,45.453555941581726,2176.5494438591363,46.65350408982305,41.95038604736328,62.95505294799805,69.98736045837403,71.09162902832031,32,79.60938678005945,1.8302572965621948,0.3783852756023407,4.305195433159056e-14,3720.3383445739746,0.001691275360838015,3798.6578941345215,0.022778607269617477,4526.667785644531,0.21879334817767165,1275.9808839940615,701.7022603837337,2.2896417915963948e-06,445.1312723313375,0.3420239606287221,,coding,3,79.27104473114014
JavaScript: remove duplicates.,30464,24,-1,6702.628150939376,3360.158414275087,0.5013195329662081,2.0063058866301438,2.4439844537558177,0.827971619355491,90133741.62972608,0.36709395790828864,0.16651050428706712,0.0002734805856479065,15,52.71899199485779,2958.6968759757774,54.39390476860231,51.29327392578125,69.29839477539063,91.68614364624027,98.27496337890625,32,123.22388288638173,1.984914779663086,0.3369557559490204,3.689700425420261e-14,6642.662882804871,0.008946530642028968,6241.478443145752,0.06880132649593479,3556.478500366211,0.46939045098783083,1650.0135156595804,821.3773995832972,1.9996707509638617e-06,508.6901740019116,0.3025191026122315,,coding,4,78.82672691345215
Java: find the average.,31360,24,-1,4567.487242572218,3426.9371165107277,0.750289367985365,2.7162663869216335,3.0940028978278087,0.7640033099901148,56666585.60313778,0.3511132706316927,0.1562376416947541,0.0002316503173618093,15,41.54673475027084,1806.9702041816895,42.508472145934505,39.67757987976074,54.36481475830078,61.581443519592284,61.94862365722656,32,107.44886870766874,1.5616307258605957,0.40693148970603943,4.7108325023294746e-14,4546.40120267868,0.004616551458973017,4302.302360534668,0.05805924963858438,2740.122604370117,0.4000809506745343,1024.948140974353,561.1845303430783,2.3797997910591405e-06,227.58361118386267,0.10011404508086083,,coding,5,79.19802212715149
Ruby: check a palindrome.,31360,24,-1,5460.427006136065,3565.1394537283663,0.6529048826624912,3.82818484670333,3.4603348569092574,0.5676194281932732,114142166.54393147,0.3585534279972095,0.17082639228935645,0.0033597799257269255,15,59.13718509674072,3639.7374535692434,60.33023664439949,59.20049476623535,77.5101531982422,82.12374198913575,84.02415466308594,32,90.50896051213932,1.9025254249572754,0.4113294184207916,3.308516336014963e-14,5448.091626167297,0.0022590504286397017,5341.760635375977,0.021732067954894164,4256.316757202148,0.2205157669136163,1826.718402766583,756.821170214351,0.0007440820476663814,1405.036208581149,0.8531910070560419,,coding,6,79.91343998908997
Ruby: implement binary search.,31360,24,-1,3675.5571083237573,2957.7871663192254,0.8047180547462986,4.155163045368324,3.8284956205999534,0.5964356025137622,56135089.53224493,0.3420608330941423,0.15604131629905274,6.247989433584007e-06,15,41.660904705524445,1790.0219876353613,42.308651451391846,40.706899642944336,51.1500659942627,58.047494125366214,58.285980224609375,32,86.87483486791102,1.532650113105774,0.41316813230514526,4.747974863703897e-14,3671.621084213257,0.0010708646320817309,3622.945547103882,0.014313901177247405,3076.7980575561523,0.16290293773742226,1462.2833980232467,468.8845701662575,0.00012402870257703335,655.0019864583305,0.5961286633315798,,coding,7,80.04441595077515
Go: check a palindrome.,31360,24,-1,4452.898908925661,3604.693825260187,0.809516204833377,5.692737767493043,4.503431338444183,0.5113120990108088,112877361.76278554,0.3500546084697181,0.17059425038998943,1.392422919341144e-05,15,58.69842344522476,3599.4056684561715,59.99504703270239,61.46750450134277,72.4899269104004,85.319193649292,87.18648529052734,32,74.22110872749845,3.0832366943359375,0.2076248675584793,3.3184964364211286e-14,4462.749063968658,0.002212076951321106,4472.2747802734375,0.004351293785030294,4429.829025268555,0.005180868492402494,2650.3605083858965,934.6784357333042,2.057259372018843e-05,2124.5770050924884,0.8687207444587478,,coding,8,79.31150007247925
Java: reverse a string.,31360,24,-1,4369.269042866112,3278.2847199508756,0.7503050711201837,4.120479647956613,3.4611299086076635,0.5490393605978017,78662066.03712298,0.34926462529251023,0.16307048157433984,0.006615322924082742,15,48.95446598529816,2508.3566976123398,50.08349725820212,46.26199722290039,64.93107528686524,69.94312049865722,70.0273208618164,32,87.23969534995828,1.3038713932037354,0.42755988240242004,3.991336646893101e-14,4347.827136516571,0.004907435577708301,4162.930011749268,0.047225068791252954,2802.077293395996,0.35868511050582585,649.7020030988078,392.22511239501836,1.2046634245226381e-06,276.435452651804,0.4650089785816901,,coding,9,79.80860590934753
Ruby: split on commas.,31360,24,-1,5291.698167228796,3918.553429003378,0.7405096256756989,2.9149332911971313,3.360608882417759,0.7547946588051314,81624164.58771458,0.35724560366404995,0.16384057158925303,3.727319695350362e-06,15,49.96894562244415,2602.811370781715,51.01775544633177,49.14857482910156,62.38363265991212,74.3546241760254,75.66316986083984,32,103.72267695695285,1.6160295009613037,0.46158069372177124,3.905662530538339e-14,5291.0590171813965,0.00012078354191805955,5383.391857147217,0.017327838251674145,5623.924255371094,0.06278250906292358,1503.5881256271325,825.7082476505392,0.0011565152752470264,999.4198850465027,0.7785745058977882,,coding,10,79.08208799362183
JavaScript: merge overlapping intervals.,31360,24,-1,4232.028357336123,2902.020522834294,0.6857280428671296,4.197984335025353,3.6646877060115757,0.5498429959341248,75186168.18391441,0.3479348614253948,0.16212894507944375,0.007422353495077249,15,47.59673345088959,2397.5181181095154,48.96445770259807,45.30292892456055,60.47788772583008,81.26310218811037,85.17040252685547,32,86.43061836895384,2.290013074874878,0.3643847107887268,4.1029368627238625e-14,4268.885850906372,0.008709179253574104,4493.051528930664,0.061678029907825026,7127.23388671875,0.6841177054883989,1601.8135182895676,1262.9892816644922,0.006234429053377698,379.0013027259108,0.13225860327321304,,coding,11,80.35186314582825
JavaScript: flatten a list.,31360,24,-1,4379.6547145253435,3105.1608232407752,0.7089967190660839,3.6634336503785248,3.555955212011236,0.6228235101528989,70269696.16854472,0.34936354866512137,0.16072005676922363,7.518803036592183e-05,15,46.44005620479584,2240.74286251737,47.33648553195907,43.47713851928711,60.899202346801765,70.17696212768556,72.0460205078125,32,92.52175494879825,2.0531599521636963,0.24332726001739502,4.249838641984779e-14,4408.820867538452,0.006659464024955588,4612.287998199463,0.05311680916364924,6762.175750732422,0.5439974590474742,2125.823832887046,1475.0187673599848,1.7039031572776285e-05,378.2770183309134,0.14633248026683943,,coding,12,79.40334296226501
Python: square each element.,31360,24,-1,3878.68448372376,2886.847246337567,0.7442851457631395,4.176607331876112,3.7345193960178746,0.5696788285807932,62833688.140347205,0.34430213852250063,0.15838986351041498,7.013399517095834e-05,15,43.78984010219574,2003.625259577398,44.76187283366725,41.30560493469238,53.75516967773438,73.15076446533205,77.9916763305664,32,86.65152367812355,1.468721866607666,0.38505563139915466,4.4696563343731904e-14,3875.8111000061035,0.0007408139872459638,3914.654493331909,0.00927376530859657,4090.9217834472656,0.054718887451176645,565.0321295547544,537.5081105335919,1.894353854209538e-05,301.0324184795553,0.5217671895316627,,coding,13,79.45816087722778
Python: filter even numbers.,31360,24,-1,4653.100837979343,3372.108231065461,0.724701301020984,3.679955415001369,3.590643759483183,0.6271982438558429,79675993.13763238,0.35188704680062904,0.16333730017884454,0.0006820170533039765,15,48.93763428926468,2540.6885566847063,50.40524334515911,47.02154731750488,64.0380069732666,82.13561294555666,87.90926361083984,32,92.31382549065962,1.4813026189804077,0.38153618574142456,3.991519714003424e-14,4680.708050727844,0.005933078544777467,4873.300075531006,0.0473231174691857,6809.4085693359375,0.4634130672081014,976.0516506403012,578.0675682865678,2.871537463739137e-06,349.53409920971126,0.20219275803707348,,coding,14,78.93892502784729
JavaScript: round to two decimals.,32256,24,-1,4649.343448638474,3999.6243374816254,0.8602557289358533,4.337807501475154,3.9417913340263904,0.6259439929247108,93767758.23168394,0.3518533872821427,0.16614317238716245,0.00013095315871506586,15,52.407834589481354,2906.986552321551,53.9164775585493,51.52602005004883,69.51057929992677,84.70742416381837,89.53639221191406,32,86.23232932065238,1.902875542640686,0.28932127356529236,3.718206639789215e-14,4662.737548351288,0.002880858310593553,4735.276699066162,0.018482878577802852,5212.098693847656,0.12103972344180787,1622.4954327073908,796.2481854464485,0.0003616251329302245,707.8166449786074,0.08395024332759643,,coding,15,79.16221809387207
C++: split on commas.,32256,24,-1,3433.376945331021,3231.559021982243,0.9412188272472596,4.9880515572635185,4.03879661121895,0.5806282686202575,58799537.07767319,0.33922081616635585,0.15642052476204452,0.0010201779253633425,15,42.152260422706604,1822.9023151560389,42.69546012348431,41.6985969543457,51.86525115966797,56.311788406372074,57.845367431640625,32,80.41550402316517,1.5296688079833984,0.40397900342941284,4.697502972499782e-14,3447.520434856415,0.004119410641650402,3508.1679821014404,0.02178352041191579,4112.5701904296875,0.19782076244855296,1035.6098000743534,359.2843241170414,1.82676191512306e-06,161.63578623481465,0.03735323893773862,,coding,16,80.06230998039246
TypeScript: find the average.,32256,24,-1,4328.494136890167,3337.2058223178747,0.7709854089615354,4.043919059844512,3.597591459677526,0.5804286356730299,75766307.39452384,0.34887395775494734,0.16170218556018986,0.0026404720065573823,15,47.63245689868927,2348.9058592052284,48.465512059661854,45.89874839782715,56.456413650512694,70.58270805358887,70.70677947998047,32,89.31080995413046,1.7310140132904053,0.3143357038497925,4.150433895074207e-14,4353.8230657577515,0.005851672213603112,4509.320259094238,0.04177575768509336,6485.981750488281,0.49843838188681794,893.3740028849295,436.667331076767,1.9426872159748256e-06,238.54576573466449,0.3393336400923541,,coding,17,79.0655460357666
JavaScript: compute the moving maximum.,32256,24,-1,3553.3450403769534,2695.616239820948,0.7586137031980956,3.9945259226417122,3.7257389849604454,0.6017061061279315,50435926.77455757,0.3406518626546451,0.15322406167696734,0.0003328276653755272,15,38.81826984882355,1563.6138012945676,39.54255683810251,37.7564754486084,48.02796173095703,56.413565559387216,58.93881607055664,32,89.86128678843859,2.0551211833953857,0.29638671875,5.0683596020332575e-14,3572.2795128822327,0.005328633242796651,3702.7339935302734,0.0420417807603261,5048.991394042969,0.42091222120870947,1676.782388412399,673.8371975283617,0.00012037109203894617,197.61181161105392,0.15854164197501458,,coding,18,79.48850989341736
Write Ruby code to count vowels.,32256,24,-1,5463.280037358521,2398.2014951958386,0.43896733808200705,2.4550421007113408,2.06947570742273,0.603414958445574,73276694.21998608,0.3585751928254249,0.16100612113030668,1.0286506327611426e-05,15,45.960719525814056,2271.722911085878,47.66259446448418,45.652591705322266,63.25415267944336,69.93147186279298,72.21747589111328,32,114.62405894478476,0.905369758605957,0.7091766595840454,4.2087408612404977e-14,5410.959720611572,0.009576722479751536,5034.172058105469,0.07854402050027898,2842.4333572387695,0.47972036252912315,410.65031711611937,227.9477822099409,2.607527779200633e-06,263.6056595123848,0.7644858177635845,,coding,19,79.0814528465271
TypeScript: split on commas.,32256,24,-1,3815.8525642336613,3462.546701999485,0.9074110290461047,4.86724036889543,4.070446906011458,0.5774565483763594,70870576.71128835,0.34362164148394453,0.1603105532690898,0.00043238471793394934,15,46.171472668647766,2197.1284942735724,46.87353724942862,44.35865020751953,56.48540077209473,68.81891006469728,72.5265121459961,32,81.40739504954033,1.7170000076293945,0.443344384431839,4.295530380675613e-14,3824.625015258789,0.002298949154208102,3862.7548217773438,0.012291422887587866,4142.132949829102,0.08550654934986127,930.6511202480106,392.1251589012561,1.2520503358445471e-06,310.31707459542696,0.2628696842193029,,coding,20,79.38584113121033
Rust: implement binary search.,32256,24,-1,3463.9155544427235,3223.7727763915586,0.9306730275964248,5.26047146034557,4.341257103109306,0.5865920084332982,63118876.609731376,0.339589787139061,0.15789731427544315,0.00026547183896227235,15,43.542550563812256,1956.810410767962,44.23584983661964,43.30127143859863,54.653702926635745,59.57290298461915,60.70015335083008,32,78.30561789219027,1.8409202098846436,0.40741077065467834,4.5387447362839055e-14,3464.7727012634277,0.0002474502646592664,3482.7163219451904,0.005427605611907467,3493.7149047851562,0.008602793536410804,2790.1034480894905,864.2654924570637,0.0003144589074066079,1434.7873527800198,0.6583869682376815,,coding,21,79.33672499656677
Kotlin: sum a list.,32256,24,-1,3897.7439123476397,2971.098378480131,0.762261052879335,4.512370196922008,4.2111242548450045,0.5810255040672051,68553767.30190253,0.34450638252991156,0.15961811600051978,1.597986206151159e-05,15,45.576905608177185,2125.302805738546,46.10100655884366,44.48188591003418,56.14439964294434,59.21819442749024,59.81520080566406,32,84.54791344680179,1.4208661317825317,0.43392693996429443,4.3640378155469116e-14,3885.2274417877197,0.0032112090587247473,3752.927541732788,0.03715389565643055,2741.391944885254,0.2966721245588211,1460.1845956458246,343.9908859387578,2.165881581212754e-06,113.91896217038611,0.14827938227791104,,coding,22,78.90307807922363
Kotlin: check primality.,32256,24,-1,3418.744858114965,2822.382359859828,0.8255609812941812,5.60323213791446,4.46820118701821,0.5149917650047244,65489548.50190955,0.33904286508934534,0.15866545357471398,0.0002662180753583133,15,44.38216733932495,2030.3059431395568,45.05891635558446,42.36971473693848,55.40891227722168,62.47908905029298,64.97230529785156,32,75.87277135419127,1.7487154006958008,0.3893759846687317,4.423706547080923e-14,3417.7950024604797,0.0002778375380165548,3307.8672885894775,0.032432244618167703,2509.017753601074,0.2660997360930578,1982.4520878844187,647.1385498253914,6.177053057246427e-05,310.0055466090197,0.21386952255801459,,coding,23,80.0250289440155
Kotlin: square each element.,32256,24,-1,5606.655543055603,2988.1118098357533,0.5329579794743811,3.167627560354455,2.813691166910802,0.5705410000751245,99573062.16080368,0.35965456920248523,0.16739464321479014,4.6551439197040554e-05,15,54.18251371383667,3086.962492584439,55.560439996317875,51.85331344604492,69.98794479370117,86.25925041198731,87.68012237548828,32,100.91092769292446,1.5258781909942627,0.33157795667648315,3.6083207938562875e-14,5584.324598312378,0.0039829350263694855,5317.146301269531,0.05163670918657688,3320.2144622802734,0.40780837403277115,1662.6593129497212,479.67310635491685,1.5377320427138507e-06,788.0695068010689,0.6122516004288956,,coding,24,78.63086676597595
Python: round to two decimals.,32256,24,-1,4809.738962061947,3533.287768198368,0.7346111288092937,2.541087693928217,3.265502746848248,0.8413103200109046,58784478.02743501,0.35326658715773146,0.15641518848883204,0.00016356295510307512,15,42.02908229827881,1822.4354547195874,42.68999244225264,40.13118934631348,51.18301162719727,61.94480892181397,64.1380615234375,32,112.66666229955501,1.7091646194458008,0.3399125039577484,4.714495327053207e-14,4785.505831241608,0.005038346365880629,4645.263195037842,0.03419640199217672,3398.213577270508,0.29347234765237956,1367.9985703447871,476.2045154795445,1.8923619908451244e-06,416.84524465149434,0.17920746588534753,,coding,25,78.87235593795776
Java: compute a rolling average.,32256,24,-1,4062.4415350108434,2880.1530077789557,0.7089709434479942,3.155113445095873,3.001771084473941,0.6299821335588998,52070197.749415465,0.3462308097980204,0.15388841607212153,7.795753701910971e-05,15,38.6759535074234,1614.2794441163028,40.17809657159362,35.168535232543945,57.27119712829591,62.792299308776855,63.152008056640625,32,101.11085097751831,1.6869962215423584,0.41776785254478455,4.9996656018593197e-14,4084.5370292663574,0.005438969167947683,4272.141933441162,0.05161930248671479,6400.7781982421875,0.5755988469198,1463.6909941562797,335.72619382666954,1.6623230560335602e-06,414.66458112729185,0.39467110370796926,,coding,26,79.97393679618835
Rust: merge two lists.,32256,24,-1,4048.315095965583,3231.385125683207,0.7982049442997898,3.708031910146744,3.3852383386872327,0.6111198064666729,60770397.741725974,0.3460856686604325,0.15710737495194252,0.00031006976500456534,15,42.6403734087944,1884.0029061795008,43.40510230582922,42.17355155944824,47.83403396606445,67.74730155944825,69.86691284179688,32,93.26818463510013,1.7658157348632812,0.35460320115089417,4.621206709813175e-14,4028.5298228263855,0.004887285863423777,3841.57657623291,0.05106779359608192,2528.6460876464844,0.37538308464021247,863.2894995690098,525.0505963824259,3.1253588696358337e-06,218.62331373189735,0.24088582358537314,,coding,27,78.82150197029114
TypeScript: filter even numbers.,32256,24,-1,3662.9411370560833,3224.052425916633,0.8801813366042275,5.926980189787908,4.394598701816475,0.5185955831224898,79523109.78741306,0.34191757054374744,0.16271039323128053,0.00012044521447882511,15,48.94123524427414,2465.3741873577956,49.65253455119684,49.71815490722656,60.60998802185059,65.30258506774902,65.81734466552734,32,73.77148357409918,1.4444069862365723,0.4264765977859497,4.0275429573109716e-14,3669.9041724205017,0.0019009411027594576,3712.122678756714,0.013426790073988977,4200.812530517578,0.14684139693650208,966.091880735639,465.92515002527904,8.636461919895172e-05,130.0611525348056,0.022618596094570863,,coding,28,78.92023801803589
Rust: square each element.,32256,24,-1,4135.589813401856,3266.966733356573,0.789963918271002,4.83427377277979,4.117906562657456,0.5422036607568194,82681082.77226363,0.34697438485669635,0.1635217091083412,7.281018327470351e-05,15,49.379328191280365,2563.2776157075778,50.62882198617283,48.99742126464844,62.694820404052734,74.11173294067383,75.99571990966797,32,81.68449612616386,1.5748655796051025,0.5019132494926453,3.952927985944732e-14,4125.933349132538,0.002334966644425291,4082.4923515319824,0.012839150947176943,3543.439483642578,0.1431840091684979,776.4700045307686,533.3181844524454,9.520651993088902e-05,488.7725041350345,0.6731045300515981,,coding,29,77.72085499763489
TypeScript: title-case a string.,33152,24,-1,6461.804506738529,4059.1085246256707,0.6281695028676172,2.8263904640858497,3.332158108927382,0.7331275830878282,118015700.60350864,0.3655693288824257,0.1703639563316992,2.47214759831153e-05,15,56.6814968585968,3559.836528822051,59.66436565339525,53.10637664794922,79.36726989746096,119.4697005462647,132.3524932861328,32,108.30257618553439,1.6339638233184814,0.5579885840415955,3.34970333543184e-14,6493.729948997498,0.004940638830171312,6774.305820465088,0.04836130734080156,8208.269500732422,0.2702751208540332,1599.1340221269681,980.5136499057669,1.7176611627597322e-06,815.2916621527979,0.41012233278707294,,coding,30,92.23333406448364
Write C++ code to count words.,33152,24,-1,5013.712108425547,2442.8128118517275,0.4872263821743132,2.052130233201049,2.2805997587889673,0.7676229652040386,51585031.99809754,0.35499716081350113,0.1531225788582449,0.0001554064769742849,15,38.44673943519592,1556.0156852707994,39.44636466483064,35.95784950256348,51.531584930419925,56.39118881225586,56.876651763916016,32,127.10200676351593,1.0184180736541748,0.6784847378730774,5.0668479035956895e-14,4974.196255207062,0.00788155609335419,4662.021160125732,0.07014582024141304,2765.874671936035,0.44833795556629963,374.2328661038591,216.51114277571622,1.216900719908731e-06,193.44553612509787,0.5633315984748136,,coding,31,92.27063608169556
Kotlin: compute the moving maximum.,33152,24,-1,3945.7775628988124,2909.778829466471,0.7374411717544379,4.374376771090589,3.7602592036926836,0.5428205049470024,68105374.36849001,0.34501672144665424,0.1589105908575079,0.0002475809896705208,15,43.7171910405159,2054.3368233738543,45.32479259052218,41.08457374572754,54.96074295043946,83.97267868041993,86.33903503417969,32,87.05561211379538,1.564813256263733,0.4531991183757782,4.404257379191868e-14,3935.7760548591614,0.002534736913122731,3817.9543018341064,0.03239494853095548,2801.8016815185547,0.28992406772667184,1567.73859097749,465.09732167652334,8.148484993088454e-06,306.1651522590354,0.21385615716981726,,coding,32,92.45656704902649
Rust: encode run-length sequences.,33152,24,-1,4514.4546613885095,3844.709030921578,0.851644178377696,3.7726017573127777,3.52690270061362,0.6450121499346835,76886758.95116778,0.35062665311710495,0.16143720643209838,0.008396212673105682,15,47.306761622428894,2319.219321644781,48.15827365723133,45.949928283691406,57.93501777648926,69.77253074645996,70.4849853515625,32,93.74203679974596,1.884592890739441,0.4988563656806946,4.160614281764272e-14,4543.107748031616,0.0063469652022806805,4825.883865356445,0.06898490013235609,7175.50048828125,0.5894501166779429,2130.9176241192686,1300.8931909435055,7.648510546139859e-07,341.34735368125706,0.27838689505419156,,coding,33,92.5436418056488
TypeScript: compute the moving maximum.,33152,24,-1,3641.0267829210397,2927.4805962612068,0.8040261087869872,5.021726423782332,4.29372201612735,0.5597361134980905,66573409.02176984,0.3416675418363692,0.15843661387972927,0.00013927995471694379,15,44.20478916168213,2008.1264786972079,44.812124237723964,43.566368103027344,54.14013328552246,63.30248710632324,63.5041389465332,32,81.25093029747184,1.6975153684616089,0.3441144526004791,4.4498565549807594e-14,3661.0808968544006,0.0055078182965938895,3714.413642883301,0.020155539724809685,4214.1387939453125,0.15740395366289764,1142.0306743280541,331.1304064833345,2.3879480980088805e-06,203.30276490609464,0.3686166254844729,,coding,34,93.53288888931274
Write C++ code to count vowels.,33152,24,-1,5444.596994828815,2560.794961208016,0.47033691633011865,1.7366288660123315,2.1511374068104927,0.8753490803438544,51479994.72850437,0.3584324591175983,0.15308011484737782,7.101127565529041e-05,15,38.268774688243866,1552.8473313376076,39.40618392254707,35.27389144897461,49.653784179687506,63.282933654785175,67.12380981445312,32,138.1660554985492,1.0097997188568115,0.7018001079559326,5.0691959964696376e-14,5396.435856819153,0.008845675456862018,5050.81844329834,0.07232464623267416,2939.4941329956055,0.46010804182798337,444.38461262423886,235.10581718162922,2.6246812438085208e-06,237.4525193586391,0.6563300808446586,,coding,35,92.67433714866638
Write Go code to compute a factorial.,33152,24,-1,4798.73899974464,2931.116516475856,0.6108097391068428,2.7319373968085183,2.798975479965888,0.6723606486837181,62910770.21853302,0.35317118558314814,0.1572577001881952,1.0597254766227893e-05,15,42.653493106365204,1897.646302441271,43.561982306149375,41.98122787475586,51.969197845458986,67.6198461532593,73.33354949951172,32,110.15887582937476,1.2154555320739746,0.6269053816795349,4.616808862787274e-14,4768.26399564743,0.006350627550035772,4501.297473907471,0.061983268073757945,2754.7998428344727,0.4259325537435841,416.3935533949195,315.63048580770834,7.314199221247841e-05,180.53413619233646,0.44073826758646956,,coding,36,92.97414016723633
C++: compute a running median.,33152,24,-1,3301.689438369621,2597.5643261603223,0.7867379336086203,5.342398367572348,4.302881073617211,0.5137209663810329,58238302.77954765,0.33759123197806057,0.15564990612446308,6.939973981873653e-06,15,41.105931878089905,1756.7055616417606,41.91307148899685,38.83060646057129,53.237479782104494,59.975713081359864,60.74893569946289,32,78.77469536529462,2.5014326572418213,0.2853964567184448,4.7779797939250873e-14,3304.7616481781006,0.0009304963007050246,3374.174118041992,0.021953815168080863,4002.2789001464844,0.21219120539780856,2051.016305288715,1076.0664094304086,0.004184885321732465,969.674080058853,0.5694775003323351,,coding,37,93.3059618473053
Rust: compute a running median.,33152,24,-1,3592.3494878155457,3035.111298884145,0.8448819662949193,5.521482834993156,4.40858411768398,0.530383226301992,71254597.07948197,0.34110673836881594,0.15985232437138144,0.0001435698633854372,15,45.270599484443665,2149.330269048081,46.360870020396305,43.878028869628906,52.72627182006836,76.80549926757813,78.98201751708984,32,77.48667111370055,2.703322172164917,0.20795771479606628,4.3322369206262206e-14,3599.4327068328857,0.001971751089743573,3635.3466510772705,0.01196909248600719,3867.0955657958984,0.07648088776223766,1991.2704325983946,1167.8998060727038,0.0005912654322265561,628.6350151363148,0.058995560983008136,,coding,38,94.08319926261902
Write Ruby code to check primality.,33152,24,-1,5054.762829278435,2426.3646161921083,0.4800155216260602,2.653671966029558,2.4839804068646876,0.6265562183867742,67802983.27500911,0.3553369255128365,0.15881788390478704,0.0010137551374021776,15,43.542262494564056,2045.2154704092998,45.22405853535593,40.90449905395508,59.232705688476564,78.64651725769045,82.48178100585938,32,111.77154357622582,1.0665353536605835,0.6731220483779907,4.426304176988364e-14,5017.605423927307,0.007350969097086566,4719.795703887939,0.06626762455604898,2910.3038787841797,0.4242452164269743,401.7162872065043,276.65034019515275,8.52644792071408e-07,139.72316360115414,0.45807827772798376,,coding,39,91.45281982421875
6 km in metres?,30464,24,-1,3701.0642894176844,2593.9374896129452,0.7008625862105918,4.285350638618152,3.9962991981525358,0.5693405215308214,58700205.41143499,0.34234898762744836,0.15757610096966929,0.0002163175167848537,15,43.1879301071167,1926.8712385581339,43.89614149965956,41.368024826049805,55.16511344909668,62.64186470031739,65.2960433959961,32,84.3141142472922,1.0446345806121826,0.6453697085380554,4.5673871496827596e-14,3681.7413568496704,0.005220912434097234,3523.7584114074707,0.04790672740194701,2404.7609329223633,0.35025151014041905,1509.8504633560192,314.29472078973856,5.630388485601727e-06,226.45487569744486,0.19445149034738224,,reasoning,0,79.58481287956238
5 km in metres?,30464,24,-1,3622.790120001439,2650.5273522856346,0.7316259745912582,4.053752404239521,4.1315941441760184,0.6259493047517614,53203912.26265196,0.3414583233052133,0.155527949016429,0.00016532306281565314,15,41.306595504283905,1746.4519518990269,41.79057252418333,40.376441955566406,49.34004440307617,53.99767784118652,54.09400177001953,32,86.68917177205263,0.9044183492660522,0.7580461502075195,4.804641329373196e-14,3600.706458091736,0.006095760775038858,3453.1338214874268,0.0468302862971109,2375.8092880249023,0.34420454695731617,1092.1593640141534,264.92221088387606,0.00014004851386859295,200.32687254195088,0.23043789808551973,,reasoning,1,79.30591106414795
2 km in metres?,30464,24,-1,3749.900809576874,2640.0080197981374,0.7040207605107364,4.335287987620499,3.9667275873793852,0.5629746416271451,60961762.225693054,0.3428951944931304,0.15836367581740704,0.002916865743817302,15,43.913392424583435,2001.1082663370883,44.733748628268216,43.62803077697754,58.35371055603027,60.06058689117432,60.133575439453125,32,83.8271087169106,0.889126181602478,0.7729538679122925,4.491182198739797e-14,3735.4090809822083,0.003864563179286066,3577.1167278289795,0.04607697390464866,2460.384178161621,0.34388019761001554,921.3061487494851,270.1654536789973,1.8609635504168304e-06,230.72084649349677,0.2991714325147643,,reasoning,2,79.50328707695007
3 km in metres?,30464,24,-1,3808.4626884092104,2649.003840350234,0.6955572515945321,3.7569254702591355,3.8911826743056306,0.6344910158705874,54491904.891829506,0.3435408705349728,0.15602628701906726,1.9738990112737867e-05,15,41.752192199230194,1788.7311217118404,42.293393357731894,40.843101501464844,51.176712417602545,55.86943664550781,56.19776153564453,32,90.04864320523653,0.8323606252670288,0.7753463387489319,4.7444534916499706e-14,3791.91130399704,0.004345948947469951,3625.6470680236816,0.0480024711655743,2480.2404403686523,0.3487554839602103,988.5844910007579,268.98018787742006,0.002234303422627623,185.69874680714545,0.11142257802252994,,reasoning,3,77.73795104026794
9 km in metres?,30464,24,-1,3688.1269693452464,2677.5055513362868,0.7259797652279916,4.295479751192857,4.033720706958013,0.5789255255042143,58428320.63825608,0.3422030838241881,0.1574793819811807,0.0008643623095339177,15,43.4781448841095,1917.9464495225866,43.79436549971453,43.30940818786621,49.362379455566405,53.894769554138186,54.31559753417969,32,84.2146455888076,1.0659900903701782,0.6500042676925659,4.565358858983521e-14,3665.9404635429382,0.00601565672405441,3521.881580352783,0.04507583127540121,2452.675437927246,0.3349807481376732,1340.565383675511,282.0132384773598,1.2392620836901558e-05,245.18578019503155,0.26473892075660616,,reasoning,4,79.40950298309326
