prompt,template_id,token_length,n_layers,ftle_final,ftle_final_std,expansive_frac,entropy,top1_prob,label,prompt_idx
"Which continent is the country called Latvia part of, in one word?","which continent is the country called <e> part of, in one word?",44,31,0.09726073378717554,0.005433963178669865,0.9032258064516129,0.42462101578712463,0.931320309638977,factual,158
State the official capital city of the nation of Nepal in one word.,state the official capital city of the nation of <e> in one word.,44,31,0.10794075924391941,0.006842912017732645,0.935483870967742,2.284298896789551,0.36242127418518066,factual,159
"Which continent is the country called Belgium part of, in one word?","which continent is the country called <e> part of, in one word?",44,31,0.09472263370422676,0.004290932777499197,0.9233870967741935,2.34352707862854,0.4994809627532959,factual,160
"In one short sentence, explain what the term erosion means in natural science.","in one short sentence, explain what the term erosion means in natural science.",45,31,0.08991513576007056,0.0044455716772511065,0.9112903225806451,0.7329227924346924,0.7973819971084595,factual,161
"In one short sentence, explain what the term gravity means in natural science.","in one short sentence, explain what the term gravity means in natural science.",45,31,0.088338399380084,0.005496105720154513,0.9153225806451613,0.8749356269836426,0.7893993854522705,factual,162
Name the writer who is the author of the literary work War and Peace.,name the writer who is the author of the literary work <e> and <e>.,45,31,0.09662577356255189,0.0086984535477667,0.9274193548387097,3.137035369873047,0.4680483639240265,factual,163
"In one short sentence, explain what the term condensation means in natural science.","in one short sentence, explain what the term condensation means in natural science.",45,31,0.0928259175601309,0.005371655208156736,0.907258064516129,0.17907586693763733,0.9689090251922607,factual,164
Which position from the Sun does the planet Neptune occupy in the Solar System?,which position from the <e> does the planet <e> occupy in the <e> <e>?,45,31,0.09693447119288297,0.003224846423751147,0.907258064516129,1.3146905899047852,0.7620500922203064,factual,165
"In one short sentence, explain what the term fermentation means in natural science.","in one short sentence, explain what the term fermentation means in natural science.",45,31,0.09530340717085294,0.0030820806714244864,0.8991935483870968,0.46952104568481445,0.9003628492355347,factual,166
State whether the country called Sweden lies mainly north or south of the equator.,state whether the country called <e> lies mainly north or south of the equator.,45,31,0.09651057649185997,0.007027827278021602,0.9314516129032259,1.684516429901123,0.7272553443908691,factual,167
"In one short sentence, explain what the term respiration means in natural science.","in one short sentence, explain what the term respiration means in natural science.",45,31,0.1034089996968415,0.005099295453986602,0.8991935483870968,0.7308312654495239,0.7909481525421143,factual,168
"In one short sentence, explain what the term combustion means in natural science.","in one short sentence, explain what the term combustion means in natural science.",45,31,0.09460042265049849,0.002884023215552323,0.9193548387096775,1.1885446310043335,0.5416646003723145,factual,169
"In one short sentence, explain what the term refraction means in natural science.","in one short sentence, explain what the term refraction means in natural science.",45,31,0.09610569879565205,0.002489568969060168,0.8951612903225806,0.818219006061554,0.7921581864356995,factual,170
"In one short sentence, explain what the term evaporation means in natural science.","in one short sentence, explain what the term evaporation means in natural science.",45,31,0.09522518586994934,0.0033502717903499254,0.9193548387096775,0.44749751687049866,0.9155133366584778,factual,171
Name the writer who is the author of the literary work The Stranger.,name the writer who is the author of the literary work <e> <e>.,45,31,0.09573711515701014,0.008924579258401132,0.9153225806451613,2.41072416305542,0.6326242685317993,factual,172
"In one short sentence, explain what the term photosynthesis means in natural science.","in one short sentence, explain what the term photosynthesis means in natural science.",45,31,0.1007416858733647,0.0030899961350935277,0.907258064516129,0.5172712206840515,0.903590977191925,factual,173
Is the country of China located mainly in the northern or the southern hemisphere?,is the country of <e> located mainly in the northern or the southern hemisphere?,45,31,0.09205698979854388,0.005084092644679717,0.9153225806451614,3.1792943477630615,0.1533595770597458,factual,174
"In one short sentence, explain what the term inertia means in natural science.","in one short sentence, explain what the term inertia means in natural science.",45,31,0.0949902000736057,0.005708886301152777,0.9153225806451613,0.5303909778594971,0.9141050577163696,factual,175
"In one short sentence, explain what the term osmosis means in natural science.","in one short sentence, explain what the term osmosis means in natural science.",45,31,0.09901735441271915,0.0036147072466308433,0.9032258064516129,1.2364846467971802,0.5281265377998352,factual,176
"In one short sentence, explain what the term diffusion means in natural science.","in one short sentence, explain what the term diffusion means in natural science.",45,31,0.09452307411110544,0.00584929112899156,0.8830645161290323,1.2023102045059204,0.7325050234794617,factual,177
"In one short sentence, explain what the term magnetism means in natural science.","in one short sentence, explain what the term magnetism means in natural science.",45,31,0.09013608722819991,0.0057058210616955495,0.907258064516129,0.795976996421814,0.8163319826126099,factual,178
Which position from the Sun does the planet Mercury occupy in the Solar System?,which position from the <e> does the planet <e> occupy in the <e> <e>?,45,31,0.08188127731367623,0.003072609899493223,0.903225806451613,2.613215923309326,0.3636951446533203,factual,179
State whether the country called Bolivia lies mainly north or south of the equator.,state whether the country called <e> lies mainly north or south of the equator.,45,31,0.09481846217003387,0.004117931127803157,0.9153225806451613,3.1745688915252686,0.3792997896671295,factual,180
Is the country of Norway located mainly in the northern or the southern hemisphere?,is the country of <e> located mainly in the northern or the southern hemisphere?,45,31,0.09677576120408213,0.0037487390975937565,0.9032258064516129,2.7025949954986572,0.4195966422557831,factual,181
Which position from the Sun does the planet Uranus occupy in the Solar System?,which position from the <e> does the planet <e> occupy in the <e> <e>?,45,31,0.08754462889000707,0.0073494662187801,0.907258064516129,3.0558009147644043,0.16328246891498566,factual,182
State whether the country called Peru lies mainly north or south of the equator.,state whether the country called <e> lies mainly north or south of the equator.,45,31,0.09385168902917165,0.003802353642779423,0.8629032258064515,1.9770915508270264,0.662479817867279,factual,183
Is the country of Ukraine located mainly in the northern or the southern hemisphere?,is the country of <e> located mainly in the northern or the southern hemisphere?,45,31,0.09727639052598952,0.0073805613672009605,0.9475806451612904,3.3333282470703125,0.18491330742835999,factual,184
Which position from the Sun does the planet Mars occupy in the Solar System?,which position from the <e> does the planet <e> occupy in the <e> <e>?,45,31,0.08748258888671315,0.0061346656197792775,0.9274193548387097,2.026714324951172,0.5722182393074036,factual,185
State whether the country called Slovakia lies mainly north or south of the equator.,state whether the country called <e> lies mainly north or south of the equator.,45,31,0.09458954220522832,0.0034437158186147315,0.879032258064516,2.4651591777801514,0.5421578884124756,factual,186
Is the country of Morocco located mainly in the northern or the southern hemisphere?,is the country of <e> located mainly in the northern or the southern hemisphere?,45,31,0.09989247919638684,0.004311964395479038,0.9314516129032259,1.5758010149002075,0.7209031581878662,factual,187
Which position from the Sun does the planet Jupiter occupy in the Solar System?,which position from the <e> does the planet <e> occupy in the <e> <e>?,45,31,0.08746559040404232,0.002809363806424551,0.9032258064516129,2.7185683250427246,0.3306679427623749,factual,188
State whether the country called Colombia lies mainly north or south of the equator.,state whether the country called <e> lies mainly north or south of the equator.,45,31,0.09631740552679224,0.0033160427308694318,0.903225806451613,3.025672197341919,0.41330865025520325,factual,189
Is the country of Austria located mainly in the northern or the southern hemisphere?,is the country of <e> located mainly in the northern or the southern hemisphere?,45,31,0.09514549737894865,0.003352185513547721,0.9193548387096775,2.174696445465088,0.5577825307846069,factual,190
"In one short sentence, explain what the term natural selection means in natural science.","in one short sentence, explain what the term natural selection means in natural science.",46,31,0.07565378882028513,0.004433764210188593,0.903225806451613,0.9901137351989746,0.6642329096794128,factual,191
"In one short sentence, explain what the term plate tectonics means in natural science.","in one short sentence, explain what the term plate tectonics means in natural science.",46,31,0.09077733223974313,0.006240953476428233,0.8911290322580645,1.7670578956604004,0.4599224925041199,factual,192
Name the writer who is the author of the literary work Don Quixote.,name the writer who is the author of the literary work <e> <e>.,46,31,0.09341999652532873,0.00893474463312149,0.935483870967742,3.2905197143554688,0.4227912425994873,factual,193
Name the writer who is the author of the literary work 1984.,name the writer who is the author of the literary work #.,47,31,0.09509855350235374,0.010202385211375046,0.9274193548387097,2.6328063011169434,0.515839159488678,factual,194
"Which single city is the most populous one in the country of Ghana, by resident population?","which single city is the most populous one in the country of <e>, by resident population?",48,31,0.09299188295631744,0.011772572934021966,0.9395161290322581,3.312432050704956,0.244545578956604,factual,195
"Which single city is the most populous one in the country of Austria, by resident population?","which single city is the most populous one in the country of <e>, by resident population?",48,31,0.09020631456623938,0.008432587462878074,0.9314516129032258,2.9481935501098633,0.2668720483779907,factual,196
"Which single city is the most populous one in the country of Jordan, by resident population?","which single city is the most populous one in the country of <e>, by resident population?",48,31,0.08952951806779,0.00724281592192565,0.9475806451612904,3.303215265274048,0.31737127900123596,factual,197
"Which single city is the most populous one in the country of Serbia, by resident population?","which single city is the most populous one in the country of <e>, by resident population?",48,31,0.09222194780469592,0.013262173297653914,0.9556451612903226,3.1741533279418945,0.22811181843280792,factual,198
"Which single city is the most populous one in the country of Finland, by resident population?","which single city is the most populous one in the country of <e>, by resident population?",48,31,0.09266053914153391,0.01290243138647704,0.9516129032258065,3.282831907272339,0.28669193387031555,factual,199
Go: remove duplicates.,go: remove duplicates.,35,31,0.09839056237668498,0.004202863820156481,0.9637096774193549,4.227184295654297,0.2266337275505066,coding,0
Go: count vowels.,go: count vowels.,35,31,0.09060527690739067,0.003088484239453425,0.9153225806451613,4.239569187164307,0.23169872164726257,coding,1
Java: count vowels.,java: count vowels.,35,31,0.08767991640553024,0.0061485990521495055,0.8991935483870968,3.3001627922058105,0.19039958715438843,coding,2
Python: count words.,python: count words.,35,31,0.08753421985978102,0.004972394802696507,0.907258064516129,3.03652286529541,0.2121337354183197,coding,3
Java: remove duplicates.,java: remove duplicates.,35,31,0.09053789283222306,0.009705322841003122,0.9233870967741935,3.5577244758605957,0.19189071655273438,coding,4
Go: square each element.,go: square each element.,36,31,0.09263736705300073,0.004924145216824116,0.9193548387096775,4.374426364898682,0.19473350048065186,coding,5
Python: find the maximum.,python: find the maximum.,36,31,0.08562598668845839,0.004334863419400595,0.9153225806451613,2.827347993850708,0.2292308658361435,coding,6
Java: flatten a list.,java: flatten a list.,36,31,0.09392286685790266,0.006101621561950555,0.935483870967742,3.3954169750213623,0.2298312932252884,coding,7
Python: reverse a list.,python: reverse a list.,36,31,0.08767959806955569,0.004742968843103936,0.9112903225806451,2.1636078357696533,0.3654536008834839,coding,8
Java: implement binary search.,java: implement binary search.,36,31,0.08754188370887703,0.004735930074934885,0.9233870967741935,3.025723457336426,0.2653321921825409,coding,9
Python: swap two variables.,python: swap two variables.,36,31,0.08842308342127403,0.003954570193522364,0.8951612903225806,2.8474342823028564,0.2235780507326126,coding,10
Python: trim whitespace.,python: trim whitespace.,36,31,0.08802626724396592,0.0034756891708718246,0.935483870967742,2.8330249786376953,0.3140096962451935,coding,11
Go: find the maximum.,go: find the maximum.,36,31,0.09401251388336967,0.006061312891737223,0.9314516129032259,4.094696521759033,0.2734150290489197,coding,12
Go: merge two lists.,go: merge two lists.,36,31,0.09414382909236266,0.0026614763034569795,0.9233870967741935,4.172641754150391,0.1917557418346405,coding,13
Java: filter even numbers.,java: filter even numbers.,36,31,0.09241212497277468,0.007637273191680637,0.935483870967742,3.3209190368652344,0.19457034766674042,coding,14
Python: round to two decimals.,python: round to two decimals.,37,31,0.08442970205023544,0.002258700466054316,0.9435483870967742,2.257412910461426,0.48340097069740295,coding,15
Rust: reverse a string.,rust: reverse a string.,37,31,0.08996297864724284,0.004296840692343939,0.9193548387096774,3.733675956726074,0.18874196708202362,coding,16
Java: group anagrams together.,java: group anagrams together.,37,31,0.09484163149199079,0.007579060692214699,0.9596774193548387,3.860360860824585,0.1988566517829895,coding,17
C++: implement binary search.,c++: implement binary search.,37,31,0.09186667821944003,0.003455736338591053,0.9153225806451614,2.9675350189208984,0.33602407574653625,coding,18
JavaScript: find the minimum.,javascript: find the minimum.,37,31,0.08035508731832106,0.0057556018410603186,0.8951612903225805,3.7354273796081543,0.14031146466732025,coding,19
Java: round to two decimals.,java: round to two decimals.,37,31,0.08721751935052603,0.0027705026665257528,0.9193548387096775,3.5853657722473145,0.1825728863477707,coding,20
Ruby: swap two variables.,ruby: swap two variables.,37,31,0.09736489042359214,0.0031471316218991746,0.9516129032258065,1.4212102890014648,0.802764356136322,coding,21
Java: fizzbuzz.,java: fizzbuzz.,37,31,0.09192989783891699,0.004960960658082785,0.9274193548387097,3.1085593700408936,0.3110509216785431,coding,22
Python: fizzbuzz.,python: fizzbuzz.,37,31,0.09168894288718377,0.007382912281884943,0.9153225806451614,3.371232748031616,0.3012084662914276,coding,23
Ruby: square each element.,ruby: square each element.,37,31,0.09119962305384566,0.005794635017172481,0.9233870967741935,2.5335750579833984,0.6000483632087708,coding,24
TypeScript: sum a list.,typescript: sum a list.,37,31,0.09388284705025943,0.00607205548713801,0.9233870967741935,4.043051242828369,0.11090485006570816,coding,25
Rust: find the average.,rust: find the average.,37,31,0.08769892991914435,0.007568351720371371,0.9233870967741936,3.969935178756714,0.14461149275302887,coding,26
Ruby: trim whitespace.,ruby: trim whitespace.,37,31,0.09779058348644905,0.009130326389185432,0.9435483870967742,1.721585750579834,0.7493709921836853,coding,27
C++: check primality.,c++: check primality.,37,31,0.09063641839590235,0.006060749537864705,0.9193548387096775,3.5005605220794678,0.3007630705833435,coding,28
Rust: trim whitespace.,rust: trim whitespace.,37,31,0.08954306809909016,0.005118511872227708,0.9153225806451614,4.239755153656006,0.11644712835550308,coding,29
Write Go code to validate balanced brackets.,write <e> code to validate balanced brackets.,38,31,0.08791074798144516,0.005095454068390602,0.8991935483870968,1.6862363815307617,0.4912247657775879,coding,30
Java: build a small inverted index.,java: build a small inverted index.,38,31,0.09000291146852224,0.004828952967779397,0.967741935483871,4.17104959487915,0.19359461963176727,coding,31
C++: join with dashes.,c++: join with dashes.,38,31,0.09202421924322443,0.0030880293791963184,0.9153225806451613,3.7853665351867676,0.13713710010051727,coding,32
TypeScript: join with dashes.,typescript: join with dashes.,38,31,0.0940817216086519,0.0043753665871609174,0.903225806451613,4.318627834320068,0.09621287882328033,coding,33
C++: validate an email address.,c++: validate an email address.,38,31,0.08738412935982985,0.009871103321111518,0.9233870967741935,3.4706978797912598,0.3122619092464447,coding,34
Kotlin: validate balanced brackets.,kotlin: validate balanced brackets.,38,31,0.0887630207654153,0.00393303826043123,0.9516129032258065,3.268251657485962,0.24343371391296387,coding,35
JavaScript: round to two decimals.,javascript: round to two decimals.,38,31,0.08405669731109233,0.007171578890629571,0.9274193548387097,3.449174642562866,0.26702144742012024,coding,36
Java: rotate a matrix in place.,java: rotate a matrix in place.,38,31,0.0902729898642042,0.0037375976854378754,0.907258064516129,3.682427167892456,0.17226292192935944,coding,37
Go: find the longest common prefix.,go: find the longest common prefix.,38,31,0.0936822033349233,0.0068788408715021706,0.9193548387096775,3.9896957874298096,0.21632973849773407,coding,38
JavaScript: validate an email address.,javascript: validate an email address.,38,31,0.0890755973519582,0.004125005675843956,0.9274193548387097,3.710904121398926,0.14807994663715363,coding,39
TypeScript: title-case a string.,typescript: title-case a string.,39,31,0.0901235808055548,0.006022638431196429,0.907258064516129,4.299868106842041,0.1011730208992958,coding,40
Write TypeScript code to split on commas.,write <e> code to split on commas.,39,31,0.0875567768964992,0.00460439458512063,0.9314516129032259,2.729501485824585,0.24642914533615112,coding,41
Write JavaScript code to merge two lists.,write <e> code to merge two lists.,39,31,0.08230384017260177,0.004696134232543258,0.8911290322580645,2.2916598320007324,0.3912821114063263,coding,42
TypeScript: detect outliers in a numeric list.,typescript: detect outliers in a numeric list.,40,31,0.09111318596443,0.005695123754497715,0.9193548387096775,4.25376033782959,0.11852312833070755,coding,43
Ruby: find connected components in a graph.,ruby: find connected components in a graph.,40,31,0.0984766884211003,0.008812335664134582,0.9274193548387097,2.7320713996887207,0.5475189685821533,coding,44
Write Kotlin code to compute a factorial.,write <e> code to compute a factorial.,40,31,0.09298105697584351,0.005592483283449423,0.907258064516129,1.581190824508667,0.6805936098098755,coding,45
Kotlin: build a small inverted index.,kotlin: build a small inverted index.,40,31,0.08608210632264371,0.004359210882558223,0.9516129032258065,3.870035409927368,0.20598340034484863,coding,46
Python: topologically sort a list of tasks.,python: topologically sort a list of tasks.,40,31,0.08578532528329282,0.003746776084993429,0.9233870967741935,3.37786865234375,0.20870278775691986,coding,47
Write Python code to encode run-length sequences.,write <e> code to encode run-length sequences.,40,31,0.08332631559742043,0.004321183928355551,0.9274193548387097,2.252624273300171,0.3383888602256775,coding,48
Write Go code to find the longest common prefix.,write <e> code to find the longest common prefix.,40,31,0.08654322449462158,0.007279026375267313,0.8911290322580645,1.8247419595718384,0.40562355518341064,coding,49
"In Java, write a function to sort numbers.","in <e>, write a function to sort numbers.",40,31,0.0885906903448886,0.005478602097943171,0.8911290322580645,1.9615075588226318,0.451050341129303,coding,50
TypeScript: find connected components in a graph.,typescript: find connected components in a graph.,40,31,0.09063227909743465,0.005306995547335798,0.9596774193548387,4.2329864501953125,0.11327888816595078,coding,51
Write Rust code to parse a simple query string.,write <e> code to parse a simple query string.,40,31,0.08739421726053419,0.003517367158898558,0.9233870967741935,3.189703941345215,0.20106375217437744,coding,52
Write C++ code to join with dashes.,write c++ code to join with dashes.,40,31,0.08206268267920216,0.003530563115194309,0.903225806451613,2.574260950088501,0.24250248074531555,coding,53
Kotlin: rotate a matrix in place.,kotlin: rotate a matrix in place.,40,31,0.0887604473051566,0.004404643322000551,0.9435483870967742,3.5154590606689453,0.2515542209148407,coding,54
Ruby: find the missing number in a sequence.,ruby: find the missing number in a sequence.,41,31,0.08848520324277342,0.002380245990590307,0.9072580645161291,2.124423027038574,0.6642769575119019,coding,55
Write C++ code to deduplicate records by key.,write c++ code to deduplicate records by key.,41,31,0.08864826209287831,0.005504513832659564,0.8870967741935483,2.2678637504577637,0.42897817492485046,coding,56
Rust: find the missing number in a sequence.,rust: find the missing number in a sequence.,41,31,0.08958147102172463,0.004582732574717204,0.9193548387096775,4.05092191696167,0.20832398533821106,coding,57
"In C++, write a function to remove duplicates.","in c++, write a function to remove duplicates.",41,31,0.08686180102549512,0.003390796245150141,0.907258064516129,1.5523138046264648,0.6777772903442383,coding,58
TypeScript: topologically sort a list of tasks.,typescript: topologically sort a list of tasks.,41,31,0.09277649864167233,0.004681155655832648,0.907258064516129,4.291316986083984,0.14076809585094452,coding,59
Write C++ code to parse a simple query string.,write c++ code to parse a simple query string.,41,31,0.08595799426681108,0.00802898293138055,0.907258064516129,2.5786287784576416,0.2710740864276886,coding,60
Write C++ code to title-case a string.,write c++ code to title-case a string.,41,31,0.08507329509634588,0.0033736995012882422,0.8830645161290323,2.187692880630493,0.2995109558105469,coding,61
"In Java, write a function to merge two lists.","in <e>, write a function to merge two lists.",41,31,0.0885195042924379,0.005327108441169472,0.8709677419354838,1.5512440204620361,0.6828453540802002,coding,62
"In Java, write a function to sum a list.","in <e>, write a function to sum a list.",41,31,0.0865518731716117,0.005161911834516617,0.8991935483870968,2.0596485137939453,0.45083096623420715,coding,63
"In Go, write a function to split on commas.","in <e>, write a function to split on commas.",41,31,0.08373252326686625,0.008955278308861047,0.8870967741935483,1.440746545791626,0.5451775193214417,coding,64
"Using Ruby, implement a small function to remove duplicates.","using <e>, implement a small function to remove duplicates.",41,31,0.08906724381331586,0.002645088732268721,0.8830645161290323,2.0627596378326416,0.5548657774925232,coding,65
Write C++ code to rotate a matrix in place.,write c++ code to rotate a matrix in place.,41,31,0.08583586707297805,0.004186765930701957,0.8911290322580645,2.3810272216796875,0.3208213448524475,coding,66
Rust: compute the Levenshtein distance.,rust: compute the <e> distance.,41,31,0.08802397638784173,0.0056116122546779985,0.9193548387096775,4.051196575164795,0.1423596888780594,coding,67
C++: topologically sort a list of tasks.,c++: topologically sort a list of tasks.,41,31,0.08448463862361252,0.00666733264798586,0.9193548387096775,3.609100580215454,0.17542211711406708,coding,68
"In Rust, write a function to implement binary search.","in <e>, write a function to implement binary search.",41,31,0.09168588454380161,0.004174357514113265,0.8991935483870968,2.5000407695770264,0.35725319385528564,coding,69
"In Ruby, write a function to trim whitespace.","in <e>, write a function to trim whitespace.",41,31,0.09168712349868764,0.006124799518796177,0.8991935483870968,2.0274899005889893,0.3841310143470764,coding,70
"In Java, write a function to merge overlapping intervals.","in <e>, write a function to merge overlapping intervals.",41,31,0.08872994043438963,0.0075829603685112264,0.9032258064516129,1.823563814163208,0.5714699029922485,coding,71
Kotlin: detect outliers in a numeric list.,kotlin: detect outliers in a numeric list.,41,31,0.08459052114863219,0.0030192738838305372,0.9516129032258065,3.3564984798431396,0.2603674530982971,coding,72
"Using Rust, implement a small function to count words.","using <e>, implement a small function to count words.",41,31,0.09071703584910926,0.00407162068594482,0.907258064516129,2.887000560760498,0.237679123878479,coding,73
Write Python code to detect outliers in a numeric list.,write <e> code to detect outliers in a numeric list.,41,31,0.08306653071367326,0.0038554824180597976,0.903225806451613,2.1904349327087402,0.42209428548812866,coding,74
Write Kotlin code to deduplicate records by key.,write <e> code to deduplicate records by key.,41,31,0.0942997768805124,0.00884671921094256,0.903225806451613,1.4286351203918457,0.757611870765686,coding,75
"In C++, write a function to count words.","in c++, write a function to count words.",41,31,0.08616538669945784,0.004832526041215093,0.9153225806451613,1.8043792247772217,0.6268320083618164,coding,76
Write C++ code to encode run-length sequences.,write c++ code to encode run-length sequences.,41,31,0.08885812289585554,0.003485298648287445,0.9072580645161291,2.2697532176971436,0.3388896882534027,coding,77
"In Ruby, write a function to square each element.","in <e>, write a function to square each element.",41,31,0.09217229237267174,0.005169625955231662,0.8870967741935485,1.8766990900039673,0.5037930607795715,coding,78
C++: compute the Levenshtein distance.,c++: compute the <e> distance.,41,31,0.08923578005168997,0.005430504429710844,0.9314516129032258,3.648491382598877,0.19634824991226196,coding,79
"In Java, write a function to reverse a list.","in <e>, write a function to reverse a list.",41,31,0.08831539331686922,0.0047132441829727855,0.8991935483870968,1.9084738492965698,0.4906628131866455,coding,80
JavaScript: topologically sort a list of tasks.,javascript: topologically sort a list of tasks.,41,31,0.08861394828447258,0.006438270573799536,0.9475806451612904,3.846221923828125,0.14369697868824005,coding,81
Ruby: compute the Levenshtein distance.,ruby: compute the <e> distance.,41,31,0.09205736826080906,0.006758370679283248,0.9395161290322581,3.408418893814087,0.38837695121765137,coding,82
Rust: topologically sort a list of tasks.,rust: topologically sort a list of tasks.,41,31,0.08867205140937642,0.005065132580834147,0.9637096774193549,3.9600346088409424,0.20908114314079285,coding,83
Write Kotlin code to encode run-length sequences.,write <e> code to encode run-length sequences.,41,31,0.0857860894316276,0.0025687903811581637,0.9193548387096775,1.361649990081787,0.7708789110183716,coding,84
"In C++, write a function to sort numbers.","in c++, write a function to sort numbers.",41,31,0.08714300426222664,0.007254972744748536,0.8870967741935484,1.6753461360931396,0.6454477906227112,coding,85
"In Rust, write a function to check primality.","in <e>, write a function to check primality.",41,31,0.09099902926097117,0.005809606975569264,0.9233870967741936,2.396542549133301,0.3247626721858978,coding,86
Kotlin: topologically sort a list of tasks.,kotlin: topologically sort a list of tasks.,42,31,0.08623711114416577,0.006613927756830228,0.9516129032258065,3.352449893951416,0.30247655510902405,coding,87
"Using Ruby, implement a small function to trim whitespace.","using <e>, implement a small function to trim whitespace.",42,31,0.08659410786150801,0.005848932530782399,0.9032258064516129,2.3825769424438477,0.46695181727409363,coding,88
"In C++, write a function to square each element.","in c++, write a function to square each element.",42,31,0.08332846216322454,0.004612906662142168,0.8911290322580645,1.6918392181396484,0.6439697742462158,coding,89
"Using Go, implement a small function to find the average.","using <e>, implement a small function to find the average.",42,31,0.08716901650067546,0.0065576586932289275,0.8991935483870968,2.131481885910034,0.2879055142402649,coding,90
Write C++ code to detect outliers in a numeric list.,write c++ code to detect outliers in a numeric list.,42,31,0.08717088875811083,0.005214572449380833,0.8911290322580645,2.204970359802246,0.46307241916656494,coding,91
"In TypeScript, write a function to filter even numbers.","in <e>, write a function to filter even numbers.",42,31,0.08900228104707063,0.003784108443467504,0.9112903225806452,2.3911197185516357,0.3968450725078583,coding,92
"In TypeScript, write a function to check primality.","in <e>, write a function to check primality.",42,31,0.08591291864523003,0.004033325084127267,0.907258064516129,2.167457342147827,0.5027010440826416,coding,93
"In TypeScript, write a function to validate balanced brackets.","in <e>, write a function to validate balanced brackets.",42,31,0.08557257278678868,0.0061597735059294315,0.8911290322580645,2.1489126682281494,0.5372830629348755,coding,94
"Using C++, implement a small function to count words.","using c++, implement a small function to count words.",42,31,0.0832040395672546,0.005048078968585999,0.8870967741935484,2.5635018348693848,0.4241097867488861,coding,95
"In Go, write a function to compute a running median.","in <e>, write a function to compute a running median.",42,31,0.08594177205174576,0.005022414610360294,0.9274193548387097,1.851385235786438,0.2848135232925415,coding,96
"Using Python, implement a small function to split on commas.","using <e>, implement a small function to split on commas.",42,31,0.08377768335775843,0.004138009282692814,0.9193548387096775,2.1495256423950195,0.44696667790412903,coding,97
"In TypeScript, write a function to trim whitespace.","in <e>, write a function to trim whitespace.",42,31,0.08575283316686932,0.0037153456036864776,0.875,2.4062302112579346,0.40039369463920593,coding,98
"In C++, write a function to flatten a list.","in c++, write a function to flatten a list.",42,31,0.0952026973505162,0.006803855033547736,0.8669354838709677,1.5746492147445679,0.6810795664787292,coding,99
"In C++, write a function to validate balanced brackets.","in c++, write a function to validate balanced brackets.",42,31,0.08630982779754962,0.005033136677008912,0.9112903225806452,1.5592048168182373,0.6891385316848755,coding,100
"In C++, write a function to find the average.","in c++, write a function to find the average.",42,31,0.08502329499498024,0.006780013447534832,0.907258064516129,1.6956214904785156,0.5971248149871826,coding,101
"Using Go, implement a small function to merge two lists.","using <e>, implement a small function to merge two lists.",42,31,0.08400700746232319,0.004819547323449942,0.8911290322580645,2.066492795944214,0.3420265316963196,coding,102
"In Python, write a function to compute a factorial.","in <e>, write a function to compute a factorial.",42,31,0.08535231093289881,0.0059805084493006555,0.9032258064516129,1.9138023853302002,0.4316716492176056,coding,103
"In TypeScript, write a function to implement binary search.","in <e>, write a function to implement binary search.",42,31,0.08763854205161399,0.006782329890462554,0.8709677419354838,2.306718587875366,0.4274402856826782,coding,104
"Using Go, implement a small function to check primality.","using <e>, implement a small function to check primality.",42,31,0.08397620929725708,0.005817738408496089,0.9274193548387097,1.8597595691680908,0.42151719331741333,coding,105
"Using C++, implement a small function to remove duplicates.","using c++, implement a small function to remove duplicates.",42,31,0.08603263273310262,0.0086041175719531,0.907258064516129,2.3658833503723145,0.47011110186576843,coding,106
"In Go, write a function to fizzbuzz.","in <e>, write a function to fizzbuzz.",42,31,0.08387994987143099,0.0064139028005512615,0.8870967741935484,1.3388545513153076,0.5023412704467773,coding,107
Kotlin: compute the Levenshtein distance.,kotlin: compute the <e> distance.,42,31,0.0875810895611614,0.0073039592603302405,0.935483870967742,3.7300665378570557,0.17427082359790802,coding,108
"In C++, write a function to swap two variables.","in c++, write a function to swap two variables.",42,31,0.08649813788227938,0.005497759736977559,0.9032258064516128,1.965948224067688,0.5544704794883728,coding,109
"Using Go, implement a small function to sum a list.","using <e>, implement a small function to sum a list.",42,31,0.08479582439822486,0.0041111648629537,0.9193548387096775,2.1704254150390625,0.3063926100730896,coding,110
Python: implement a least-recently-used cache.,python: implement a least-recently-used cache.,42,31,0.08552723523239253,0.008135466300982991,0.8991935483870968,2.934467077255249,0.3469492793083191,coding,111
"Using Rust, implement a small function to find the minimum.","using <e>, implement a small function to find the minimum.",42,31,0.08815115514952993,0.005364716813041813,0.903225806451613,2.8594887256622314,0.3419334292411804,coding,112
"In C++, write a function to filter even numbers.","in c++, write a function to filter even numbers.",42,31,0.09080351115970228,0.005435499388877452,0.9153225806451613,1.7519254684448242,0.615005612373352,coding,113
"In JavaScript, write a function to split on commas.","in <e>, write a function to split on commas.",42,31,0.08701910675177671,0.004217317752124644,0.875,2.040651559829712,0.4328981339931488,coding,114
Write Java code to compute the Levenshtein distance.,write <e> code to compute the <e> distance.,42,31,0.08834974392010643,0.004839857476672491,0.9153225806451613,2.2781314849853516,0.26286712288856506,coding,115
Java: implement a least-recently-used cache.,java: implement a least-recently-used cache.,42,31,0.08991654811584326,0.008734384116212999,0.9193548387096775,3.804213762283325,0.1718786507844925,coding,116
