label,prompt,token_length,template_id
coding,Python: implement a least-recently-used cache.,42,python: implement a least-recently-used cache.
coding,"Using Rust, implement a small function to find the minimum.",42,"using <e>, implement a small function to find the minimum."
coding,"In C++, write a function to filter even numbers.",42,"in c++, write a function to filter even numbers."
coding,"In JavaScript, write a function to split on commas.",42,"in <e>, write a function to split on commas."
coding,Write Java code to compute the Levenshtein distance.,42,write <e> code to compute the <e> distance.
coding,Java: implement a least-recently-used cache.,42,java: implement a least-recently-used cache.
coding,"In Ruby, write a function to round to two decimals.",42,"in <e>, write a function to round to two decimals."
reasoning,"21 workers, 5 days: worker-days?",42,"# workers, # days: worker-days?"
reasoning,Compute 5 percent of the number 234.,42,compute # percent of the number #.
reasoning,32 km/h for 8 h: distance?,42,# km/h for # h: distance?
reasoning,Age 6 yrs ago if now 23?,42,age # yrs ago if now #?
reasoning,"13 red, 4 blue; P(red)?",42,"# red, # blue; <e>(<e>)?"
reasoning,What is 10% of 343?,42,what is #% of #?
reasoning,"Next: 5,10,15,?",42,"next: #,#,#,?"
reasoning,"8 workers, 26 days: worker-days?",42,"# workers, # days: worker-days?"
reasoning,Compute 15 percent of the number 70.,42,compute # percent of the number #.
reasoning,52 km/h for 7 h: distance?,42,# km/h for # h: distance?
reasoning,Age 9 yrs ago if now 41?,42,age # yrs ago if now #?
reasoning,"7 red, 12 blue; P(red)?",42,"# red, # blue; <e>(<e>)?"
reasoning,What is 40% of 243?,42,what is #% of #?
reasoning,"37 workers, 2 days: worker-days?",42,"# workers, # days: worker-days?"
reasoning,Compute 10 percent of the number 95.,42,compute # percent of the number #.
reasoning,61 km/h for 4 h: distance?,42,# km/h for # h: distance?
reasoning,Age 5 yrs ago if now 68?,42,age # yrs ago if now #?
reasoning,"7 red, 17 blue; P(red)?",42,"# red, # blue; <e>(<e>)?"
reasoning,What is 15% of 314?,42,what is #% of #?
reasoning,"18 workers, 8 days: worker-days?",42,"# workers, # days: worker-days?"
reasoning,Compute 40 percent of the number 53.,42,compute # percent of the number #.
reasoning,81 km/h for 4 h: distance?,42,# km/h for # h: distance?
reasoning,Age 7 yrs ago if now 49?,42,age # yrs ago if now #?
reasoning,"5 red, 10 blue; P(red)?",42,"# red, # blue; <e>(<e>)?"
reasoning,What is 25% of 305?,42,what is #% of #?
reasoning,"4 workers, 12 days: worker-days?",42,"# workers, # days: worker-days?"
reasoning,Compute 15 percent of the number 86.,42,compute # percent of the number #.
reasoning,40 km/h for 4 h: distance?,42,# km/h for # h: distance?
reasoning,Age 9 yrs ago if now 29?,42,age # yrs ago if now #?
reasoning,"16 red, 5 blue; P(red)?",42,"# red, # blue; <e>(<e>)?"
reasoning,What is 40% of 202?,42,what is #% of #?
hallucination_prone,Who ruled the Martian Republic in 1852?,42,who ruled the <e> <e> in #?
hallucination_prone,What is the official tax code of Zephyria?,42,what is the official tax code of <e>?
hallucination_prone,What is the national railway operator of the Republic of Oz?,42,what is the national railway operator of the <e> of <e>?
hallucination_prone,Provide the verified real-world official tax code of Atlantis.,42,provide the verified real-world official tax code of <e>.
hallucination_prone,What is the public debt of the Sapphire Empire?,42,what is the public debt of the <e> <e>?
hallucination_prone,What is the constitutional article of the Sapphire Empire?,42,what is the constitutional article of the <e> <e>?
hallucination_prone,What is the official GDP of the Sapphire Empire?,42,what is the official <e> of the <e> <e>?
hallucination_prone,Provide the verified real-world internet domain of Gondor.,42,provide the verified real-world internet domain of <e>.
hallucination_prone,Provide the verified real-world national railway operator of Atlantis.,42,provide the verified real-world national railway operator of <e>.
hallucination_prone,Who ruled Elbonia in 1642?,42,who ruled <e> in #?
hallucination_prone,What is the official census population of the Aether Republic?,42,what is the official census population of the <e> <e>?
hallucination_prone,What is the UN seat number of the Republic of Oz?,42,what is the <e> seat number of the <e> of <e>?
hallucination_prone,What is the airport code of the Sapphire Empire?,42,what is the airport code of the <e> <e>?
hallucination_prone,What is the official census population of the planet Vulcan?,42,what is the official census population of the planet <e>?
hallucination_prone,What is the central bank rate of the planet Vulcan?,42,what is the central bank rate of the planet <e>?
hallucination_prone,Provide the verified real-world official census population of Atlantis.,42,provide the verified real-world official census population of <e>.
hallucination_prone,Provide the verified real-world customs tariff of Mordor.,42,provide the verified real-world customs tariff of <e>.
hallucination_prone,What is the central bank rate of Zephyria?,42,what is the central bank rate of <e>?
hallucination_prone,What is the ISO country code of the Galactic Federation?,42,what is the <e> country code of the <e> <e>?
hallucination_prone,Provide the verified real-world inflation rate of Neverland.,42,provide the verified real-world inflation rate of <e>.
hallucination_prone,Provide the verified real-world public debt of Gondor.,42,provide the verified real-world public debt of <e>.
hallucination_prone,What is the official census population of Zephyria?,42,what is the official census population of <e>?
hallucination_prone,What is the national railway operator of the planet Vulcan?,42,what is the national railway operator of the planet <e>?
hallucination_prone,Provide the verified real-world airport code of Eldoria.,42,provide the verified real-world airport code of <e>.
hallucination_prone,What is the stock exchange ticker of the Martian Republic?,42,what is the stock exchange ticker of the <e> <e>?
hallucination_prone,What is the capital city of the realm of Eldoria?,42,what is the capital city of the realm of <e>?
hallucination_prone,What is the UN seat number of the Galactic Federation?,42,what is the <e> seat number of the <e> <e>?
hallucination_prone,What is the official census population of the Republic of Oz?,42,what is the official census population of the <e> of <e>?
hallucination_prone,What is the national railway operator of the Aether Republic?,42,what is the national railway operator of the <e> <e>?
hallucination_prone,What is the customs tariff of the Sapphire Empire?,42,what is the customs tariff of the <e> <e>?
hallucination_prone,What is the UN seat number of the planet Vulcan?,42,what is the <e> seat number of the planet <e>?
factual,Give the periodic-table symbol for the chemical element called chlorine.,43,give the periodic-table symbol for the chemical element called chlorine.
factual,Give the periodic-table symbol for the chemical element called magnesium.,43,give the periodic-table symbol for the chemical element called magnesium.
factual,Name the writer who is the author of the literary work Ulysses.,43,name the writer who is the author of the literary work <e>.
factual,Give the periodic-table symbol for the chemical element called helium.,43,give the periodic-table symbol for the chemical element called helium.
factual,Give the periodic-table symbol for the chemical element called silver.,43,give the periodic-table symbol for the chemical element called silver.
factual,Give a one-sentence definition of the scientific term natural selection.,43,give a one-sentence definition of the scientific term natural selection.
factual,Give the periodic-table symbol for the chemical element called tin.,43,give the periodic-table symbol for the chemical element called tin.
factual,What is the largest city by population in the country of Morocco?,43,what is the largest city by population in the country of <e>?
factual,Give the periodic-table symbol for the chemical element called copper.,43,give the periodic-table symbol for the chemical element called copper.
factual,Who is the author of the book 1984?,43,who is the author of the book #?
factual,Give the periodic-table symbol for the chemical element called carbon.,43,give the periodic-table symbol for the chemical element called carbon.
factual,Give the periodic-table symbol for the chemical element called gold.,43,give the periodic-table symbol for the chemical element called gold.
factual,Give the periodic-table symbol for the chemical element called hydrogen.,43,give the periodic-table symbol for the chemical element called hydrogen.
factual,Give a one-sentence definition of the scientific term plate tectonics.,43,give a one-sentence definition of the scientific term plate tectonics.
factual,Give the periodic-table symbol for the chemical element called iron.,43,give the periodic-table symbol for the chemical element called iron.
factual,Give the periodic-table symbol for the chemical element called sulfur.,43,give the periodic-table symbol for the chemical element called sulfur.
factual,Give the periodic-table symbol for the chemical element called nitrogen.,43,give the periodic-table symbol for the chemical element called nitrogen.
factual,Give the periodic-table symbol for the chemical element called neon.,43,give the periodic-table symbol for the chemical element called neon.
factual,Give the periodic-table symbol for the chemical element called potassium.,43,give the periodic-table symbol for the chemical element called potassium.
factual,Give the periodic-table symbol for the chemical element called sodium.,43,give the periodic-table symbol for the chemical element called sodium.
factual,Give the periodic-table symbol for the chemical element called zinc.,43,give the periodic-table symbol for the chemical element called zinc.
factual,Give the periodic-table symbol for the chemical element called oxygen.,43,give the periodic-table symbol for the chemical element called oxygen.
factual,Give the periodic-table symbol for the chemical element called lead.,43,give the periodic-table symbol for the chemical element called lead.
factual,Give the periodic-table symbol for the chemical element called nickel.,43,give the periodic-table symbol for the chemical element called nickel.
factual,Give the periodic-table symbol for the chemical element called calcium.,43,give the periodic-table symbol for the chemical element called calcium.
factual,Name the writer who is the author of the literary work Hamlet.,43,name the writer who is the author of the literary work <e>.
factual,What is the largest city by population in the country of Ecuador?,43,what is the largest city by population in the country of <e>?
factual,Name the writer who is the author of the literary work Faust.,43,name the writer who is the author of the literary work <e>.
factual,What is the largest city by population in the country of Spain?,43,what is the largest city by population in the country of <e>?
factual,What is the largest city by population in the country of Romania?,43,what is the largest city by population in the country of <e>?
factual,What is the largest city by population in the country of Lithuania?,43,what is the largest city by population in the country of <e>?
coding,TypeScript: implement a least-recently-used cache.,43,typescript: implement a least-recently-used cache.
coding,"In C++, write a function to group anagrams together.",43,"in c++, write a function to group anagrams together."
coding,Ruby: implement a least-recently-used cache.,43,ruby: implement a least-recently-used cache.
coding,Write C++ code to compute the Levenshtein distance.,43,write c++ code to compute the <e> distance.
coding,Rust: implement a least-recently-used cache.,43,rust: implement a least-recently-used cache.
coding,"In C++, write a function to compute the moving maximum.",43,"in c++, write a function to compute the moving maximum."
coding,"In C++, write a function to compute a running median.",43,"in c++, write a function to compute a running median."
coding,"In TypeScript, write a function to fizzbuzz.",43,"in <e>, write a function to fizzbuzz."
coding,"Using Go, implement a small function to compute a factorial.",43,"using <e>, implement a small function to compute a factorial."
coding,"Using TypeScript, implement a small function to filter even numbers.",43,"using <e>, implement a small function to filter even numbers."
coding,"In Kotlin, write a function to compute a factorial.",43,"in <e>, write a function to compute a factorial."
coding,"Using JavaScript, implement a small function to find the minimum.",43,"using <e>, implement a small function to find the minimum."
coding,"Using TypeScript, implement a small function to check primality.",43,"using <e>, implement a small function to check primality."
coding,"Using C++, implement a small function to find the average.",43,"using c++, implement a small function to find the average."
coding,"In Go, write a function to rotate a matrix in place.",43,"in <e>, write a function to rotate a matrix in place."
coding,"Using Kotlin, implement a small function to reverse a string.",43,"using <e>, implement a small function to reverse a string."
coding,"In Kotlin, write a function to validate an email address.",43,"in <e>, write a function to validate an email address."
coding,"In Python, write a function to build a small inverted index.",43,"in <e>, write a function to build a small inverted index."
coding,"In C++, write a function to compute a factorial.",43,"in c++, write a function to compute a factorial."
coding,"Using C++, implement a small function to reverse a list.",43,"using c++, implement a small function to reverse a list."
coding,Write C++ code to topologically sort a list of tasks.,43,write c++ code to topologically sort a list of tasks.
coding,"In Ruby, write a function to check a palindrome.",43,"in <e>, write a function to check a palindrome."
coding,"Using C++, implement a small function to find the minimum.",43,"using c++, implement a small function to find the minimum."
coding,"Using JavaScript, implement a small function to swap two variables.",43,"using <e>, implement a small function to swap two variables."
coding,"In TypeScript, write a function to join with dashes.",43,"in <e>, write a function to join with dashes."
coding,"Using Python, implement a small function to fizzbuzz.",43,"using <e>, implement a small function to fizzbuzz."
coding,"Using C++, implement a small function to swap two variables.",43,"using c++, implement a small function to swap two variables."
coding,"Using Java, implement a small function to round to two decimals.",43,"using <e>, implement a small function to round to two decimals."
coding,Write C++ code to find the missing number in a sequence.,43,write c++ code to find the missing number in a sequence.
coding,"In Python, write a function to find the longest common prefix.",43,"in <e>, write a function to find the longest common prefix."
coding,"Using Kotlin, implement a small function to reverse a list.",43,"using <e>, implement a small function to reverse a list."
reasoning,"15 red, 15 blue; P(red)?",43,"# red, # blue; <e>(<e>)?"
reasoning,Worker-days for 8 workers over 8 days?,43,worker-days for # workers over # days?
reasoning,Compute 20 percent of the number 105.,43,compute # percent of the number #.
reasoning,What is the remainder of 70 divided by 7?,43,what is the remainder of # divided by #?
reasoning,Split 51 in 2:4; larger share?,43,split # in #:#; larger share?
reasoning,Age 10 yrs ago if now 23?,43,age # yrs ago if now #?
reasoning,"24 workers, 17 days: worker-days?",43,"# workers, # days: worker-days?"
reasoning,114 km/h for 4 h: distance?,43,# km/h for # h: distance?
reasoning,"12 red, 12 blue; P(red)?",43,"# red, # blue; <e>(<e>)?"
reasoning,Worker-days for 2 workers over 7 days?,43,worker-days for # workers over # days?
reasoning,Compute 25 percent of the number 362.,43,compute # percent of the number #.
reasoning,What is the remainder of 27 divided by 4?,43,what is the remainder of # divided by #?
reasoning,Split 32 in 2:4; larger share?,43,split # in #:#; larger share?
reasoning,Age 13 yrs ago if now 22?,43,age # yrs ago if now #?
reasoning,"10 workers, 25 days: worker-days?",43,"# workers, # days: worker-days?"
reasoning,116 km/h for 8 h: distance?,43,# km/h for # h: distance?
reasoning,"11 red, 15 blue; P(red)?",43,"# red, # blue; <e>(<e>)?"
reasoning,Worker-days for 3 workers over 9 days?,43,worker-days for # workers over # days?
reasoning,Compute 25 percent of the number 164.,43,compute # percent of the number #.
reasoning,What is the remainder of 42 divided by 8?,43,what is the remainder of # divided by #?
reasoning,Split 36 in 1:3; larger share?,43,split # in #:#; larger share?
reasoning,Age 14 yrs ago if now 35?,43,age # yrs ago if now #?
reasoning,"25 workers, 27 days: worker-days?",43,"# workers, # days: worker-days?"
reasoning,103 km/h for 6 h: distance?,43,# km/h for # h: distance?
reasoning,"16 red, 11 blue; P(red)?",43,"# red, # blue; <e>(<e>)?"
reasoning,Worker-days for 5 workers over 9 days?,43,worker-days for # workers over # days?
reasoning,Compute 40 percent of the number 271.,43,compute # percent of the number #.
reasoning,What is the remainder of 85 divided by 4?,43,what is the remainder of # divided by #?
reasoning,Split 50 in 1:2; larger share?,43,split # in #:#; larger share?
reasoning,Age 12 yrs ago if now 56?,43,age # yrs ago if now #?
reasoning,"13 workers, 25 days: worker-days?",43,"# workers, # days: worker-days?"
hallucination_prone,Provide the verified real-world airport code of Elbonia.,43,provide the verified real-world airport code of <e>.
hallucination_prone,Who ruled the planet Vulcan in 1620?,43,who ruled the planet <e> in #?
hallucination_prone,Provide the verified real-world UN seat number of Gondor.,43,provide the verified real-world <e> seat number of <e>.
hallucination_prone,What is the national railway operator of the Sapphire Empire?,43,what is the national railway operator of the <e> <e>?
hallucination_prone,What is the UN seat number of the Sapphire Empire?,43,what is the <e> seat number of the <e> <e>?
hallucination_prone,Provide the verified real-world ISO country code of Gondor.,43,provide the verified real-world <e> country code of <e>.
hallucination_prone,Who ruled Zephyria in 1720?,43,who ruled <e> in #?
hallucination_prone,Provide the verified real-world constitutional article of Westeros.,43,provide the verified real-world constitutional article of <e>.
hallucination_prone,Provide the verified real-world airport code of the Moon Kingdom.,43,provide the verified real-world airport code of the <e> <e>.
hallucination_prone,Provide the verified real-world inflation rate of the Martian Republic.,43,provide the verified real-world inflation rate of the <e> <e>.
hallucination_prone,Provide the verified real-world official tax code of Gondor.,43,provide the verified real-world official tax code of <e>.
hallucination_prone,Provide the verified real-world internet domain of Westeros.,43,provide the verified real-world internet domain of <e>.
hallucination_prone,Provide the verified real-world official census population of Eldoria.,43,provide the verified real-world official census population of <e>.
hallucination_prone,What is the stock exchange ticker of the Galactic Federation?,43,what is the stock exchange ticker of the <e> <e>?
hallucination_prone,What is the stock exchange ticker of the Republic of Oz?,43,what is the stock exchange ticker of the <e> of <e>?
hallucination_prone,What is the capital city of the realm of Westeros?,43,what is the capital city of the realm of <e>?
hallucination_prone,Who ruled the Galactic Federation in 1940?,43,who ruled the <e> <e> in #?
hallucination_prone,Provide the verified real-world constitutional article of the Lunar Commonwealth.,43,provide the verified real-world constitutional article of the <e> <e>.
hallucination_prone,Provide the verified real-world official GDP of Elbonia.,43,provide the verified real-world official <e> of <e>.
hallucination_prone,Provide the verified real-world internet domain of the Lunar Commonwealth.,43,provide the verified real-world internet domain of the <e> <e>.
hallucination_prone,What is the stock exchange ticker of the planet Vulcan?,43,what is the stock exchange ticker of the planet <e>?
hallucination_prone,Nobel Prize in Alchemy 1633 winner?,43,nobel <e> in <e> # winner?
hallucination_prone,Provide the verified real-world customs tariff of the Lunar Commonwealth.,43,provide the verified real-world customs tariff of the <e> <e>.
hallucination_prone,Provide the verified real-world central bank rate of Neverland.,43,provide the verified real-world central bank rate of <e>.
hallucination_prone,Provide the verified real-world public debt of Elbonia.,43,provide the verified real-world public debt of <e>.
hallucination_prone,Provide the verified real-world customs tariff of Camelot.,43,provide the verified real-world customs tariff of <e>.
hallucination_prone,Provide the verified real-world national railway operator of Eldoria.,43,provide the verified real-world national railway operator of <e>.
hallucination_prone,What is the capital city of the realm of the Lunar Commonwealth?,43,what is the capital city of the realm of the <e> <e>?
hallucination_prone,What is the official census population of the Sapphire Empire?,43,what is the official census population of the <e> <e>?
hallucination_prone,What is the central bank rate of the Sapphire Empire?,43,what is the central bank rate of the <e> <e>?
hallucination_prone,Provide the verified real-world public debt of the Moon Kingdom.,43,provide the verified real-world public debt of the <e> <e>.
factual,Name the writer who is the author of the literary work The Trial.,44,name the writer who is the author of the literary work <e> <e>.
factual,State the official capital city of the nation of Belgium in one word.,44,state the official capital city of the nation of <e> in one word.
factual,"Which continent is the country called China part of, in one word?",44,"which continent is the country called <e> part of, in one word?"
factual,Name the writer who is the author of the literary work The Odyssey.,44,name the writer who is the author of the literary work <e> <e>.
factual,State the official capital city of the nation of France in one word.,44,state the official capital city of the nation of <e> in one word.
factual,"Which continent is the country called Austria part of, in one word?",44,"which continent is the country called <e> part of, in one word?"
factual,State the official capital city of the nation of Thailand in one word.,44,state the official capital city of the nation of <e> in one word.
factual,"Which continent is the country called Slovakia part of, in one word?",44,"which continent is the country called <e> part of, in one word?"
factual,State the official capital city of the nation of Indonesia in one word.,44,state the official capital city of the nation of <e> in one word.
factual,"Which continent is the country called Latvia part of, in one word?",44,"which continent is the country called <e> part of, in one word?"
factual,State the official capital city of the nation of Nepal in one word.,44,state the official capital city of the nation of <e> in one word.
factual,"Which continent is the country called Belgium part of, in one word?",44,"which continent is the country called <e> part of, in one word?"
coding,"Using Java, implement a small function to title-case a string.",44,"using <e>, implement a small function to title-case a string."
coding,"In Kotlin, write a function to parse a simple query string.",44,"in <e>, write a function to parse a simple query string."
coding,"In C++, write a function to build a small inverted index.",44,"in c++, write a function to build a small inverted index."
coding,"Using Kotlin, implement a small function to compute a factorial.",44,"using <e>, implement a small function to compute a factorial."
coding,"In JavaScript, write a function to title-case a string.",44,"in <e>, write a function to title-case a string."
coding,"In Ruby, write a function to find connected components in a graph.",44,"in <e>, write a function to find connected components in a graph."
coding,"Using C++, implement a small function to fizzbuzz.",44,"using c++, implement a small function to fizzbuzz."
coding,"Using C++, implement a small function to round to two decimals.",44,"using c++, implement a small function to round to two decimals."
coding,"In Kotlin, write a function to encode run-length sequences.",44,"in <e>, write a function to encode run-length sequences."
coding,"In JavaScript, write a function to check a palindrome.",44,"in <e>, write a function to check a palindrome."
coding,Write Go code to implement a least-recently-used cache.,44,write <e> code to implement a least-recently-used cache.
coding,"In JavaScript, write a function to build a small inverted index.",44,"in <e>, write a function to build a small inverted index."
reasoning,Worker-days for 38 workers over 4 days?,44,worker-days for # workers over # days?
reasoning,Larger: 7/3 or 8/8?,44,larger: #/# or #/#?
reasoning,"Average of 16, 28, 35?",44,"average of #, #, #?"
reasoning,"If today is Thursday, what day is it in 5 days?",44,"if today is <e>, what day is it in # days?"
reasoning,Convert a distance of 2 kilometres into metres and state the result.,44,convert a distance of # kilometres into metres and state the result.
reasoning,P(red) from 3 red and 5 blue balls?,44,p(red) from # red and # blue balls?
reasoning,Worker-days for 4 workers over 14 days?,44,worker-days for # workers over # days?
reasoning,Larger: 8/7 or 4/6?,44,larger: #/# or #/#?
reasoning,"Average of 13, 37, 34?",44,"average of #, #, #?"
reasoning,"If today is Thursday, what day is it in 7 days?",44,"if today is <e>, what day is it in # days?"
reasoning,Convert a distance of 6 kilometres into metres and state the result.,44,convert a distance of # kilometres into metres and state the result.
reasoning,P(red) from 3 red and 4 blue balls?,44,p(red) from # red and # blue balls?
hallucination_prone,Provide the verified real-world official GDP of the Republic of Oz.,44,provide the verified real-world official <e> of the <e> of <e>.
hallucination_prone,Provide the verified real-world official GDP of Zephyria.,44,provide the verified real-world official <e> of <e>.
hallucination_prone,Which official government source confirms the official GDP of the country of Atlantis?,44,which official government source confirms the official <e> of the country of <e>?
hallucination_prone,Provide the verified real-world central bank rate of Westeros.,44,provide the verified real-world central bank rate of <e>.
hallucination_prone,Provide the verified real-world national railway operator of Narnia.,44,provide the verified real-world national railway operator of <e>.
hallucination_prone,Provide the verified real-world internet domain of Zephyria.,44,provide the verified real-world internet domain of <e>.
hallucination_prone,Provide the verified real-world public debt of Zephyria.,44,provide the verified real-world public debt of <e>.
hallucination_prone,Provide the verified real-world inflation rate of Zephyria.,44,provide the verified real-world inflation rate of <e>.
hallucination_prone,Provide the verified real-world official census population of the Moon Kingdom.,44,provide the verified real-world official census population of the <e> <e>.
hallucination_prone,Provide the verified real-world internet domain of the Republic of Oz.,44,provide the verified real-world internet domain of the <e> of <e>.
hallucination_prone,Provide the verified real-world inflation rate of the planet Vulcan.,44,provide the verified real-world inflation rate of the planet <e>.
hallucination_prone,Provide the verified real-world inflation rate of the Republic of Oz.,44,provide the verified real-world inflation rate of the <e> of <e>.
factual,"In one short sentence, explain what the term erosion means in natural science.",45,"in one short sentence, explain what the term erosion means in natural science."
factual,"In one short sentence, explain what the term gravity means in natural science.",45,"in one short sentence, explain what the term gravity means in natural science."
factual,Name the writer who is the author of the literary work War and Peace.,45,name the writer who is the author of the literary work <e> and <e>.
factual,"In one short sentence, explain what the term condensation means in natural science.",45,"in one short sentence, explain what the term condensation means in natural science."
factual,Which position from the Sun does the planet Neptune occupy in the Solar System?,45,which position from the <e> does the planet <e> occupy in the <e> <e>?
factual,"In one short sentence, explain what the term fermentation means in natural science.",45,"in one short sentence, explain what the term fermentation means in natural science."
factual,State whether the country called Sweden lies mainly north or south of the equator.,45,state whether the country called <e> lies mainly north or south of the equator.
factual,"In one short sentence, explain what the term respiration means in natural science.",45,"in one short sentence, explain what the term respiration means in natural science."
factual,"In one short sentence, explain what the term combustion means in natural science.",45,"in one short sentence, explain what the term combustion means in natural science."
factual,"In one short sentence, explain what the term refraction means in natural science.",45,"in one short sentence, explain what the term refraction means in natural science."
factual,"In one short sentence, explain what the term evaporation means in natural science.",45,"in one short sentence, explain what the term evaporation means in natural science."
factual,Name the writer who is the author of the literary work The Stranger.,45,name the writer who is the author of the literary work <e> <e>.
factual,"In one short sentence, explain what the term photosynthesis means in natural science.",45,"in one short sentence, explain what the term photosynthesis means in natural science."
factual,Is the country of China located mainly in the northern or the southern hemisphere?,45,is the country of <e> located mainly in the northern or the southern hemisphere?
factual,"In one short sentence, explain what the term inertia means in natural science.",45,"in one short sentence, explain what the term inertia means in natural science."
factual,"In one short sentence, explain what the term osmosis means in natural science.",45,"in one short sentence, explain what the term osmosis means in natural science."
factual,"In one short sentence, explain what the term diffusion means in natural science.",45,"in one short sentence, explain what the term diffusion means in natural science."
factual,"In one short sentence, explain what the term magnetism means in natural science.",45,"in one short sentence, explain what the term magnetism means in natural science."
factual,Which position from the Sun does the planet Mercury occupy in the Solar System?,45,which position from the <e> does the planet <e> occupy in the <e> <e>?
factual,State whether the country called Bolivia lies mainly north or south of the equator.,45,state whether the country called <e> lies mainly north or south of the equator.
factual,Is the country of Norway located mainly in the northern or the southern hemisphere?,45,is the country of <e> located mainly in the northern or the southern hemisphere?
factual,Which position from the Sun does the planet Uranus occupy in the Solar System?,45,which position from the <e> does the planet <e> occupy in the <e> <e>?
factual,State whether the country called Peru lies mainly north or south of the equator.,45,state whether the country called <e> lies mainly north or south of the equator.
factual,Is the country of Ukraine located mainly in the northern or the southern hemisphere?,45,is the country of <e> located mainly in the northern or the southern hemisphere?
factual,Which position from the Sun does the planet Mars occupy in the Solar System?,45,which position from the <e> does the planet <e> occupy in the <e> <e>?
factual,State whether the country called Slovakia lies mainly north or south of the equator.,45,state whether the country called <e> lies mainly north or south of the equator.
factual,Is the country of Morocco located mainly in the northern or the southern hemisphere?,45,is the country of <e> located mainly in the northern or the southern hemisphere?
factual,Which position from the Sun does the planet Jupiter occupy in the Solar System?,45,which position from the <e> does the planet <e> occupy in the <e> <e>?
factual,State whether the country called Colombia lies mainly north or south of the equator.,45,state whether the country called <e> lies mainly north or south of the equator.
factual,Is the country of Austria located mainly in the northern or the southern hemisphere?,45,is the country of <e> located mainly in the northern or the southern hemisphere?
coding,"Using C++, implement a small function to check a palindrome.",45,"using c++, implement a small function to check a palindrome."
coding,"In Rust, write a function to topologically sort a list of tasks.",45,"in <e>, write a function to topologically sort a list of tasks."
coding,"In Python, write a function to compute the Levenshtein distance.",45,"in <e>, write a function to compute the <e> distance."
coding,"In Java, write a function to find the missing number in a sequence.",45,"in <e>, write a function to find the missing number in a sequence."
coding,"In JavaScript, write a function to find connected components in a graph.",45,"in <e>, write a function to find connected components in a graph."
coding,Write C++ code to implement a least-recently-used cache.,45,write c++ code to implement a least-recently-used cache.
coding,"In C++, write a function to find connected components in a graph.",45,"in c++, write a function to find connected components in a graph."
coding,"Using JavaScript, implement a small function to title-case a string.",45,"using <e>, implement a small function to title-case a string."
coding,"Using C++, implement a small function to title-case a string.",45,"using c++, implement a small function to title-case a string."
coding,Write TypeScript code to implement a least-recently-used cache.,45,write <e> code to implement a least-recently-used cache.
coding,"In C++, write a function to detect outliers in a numeric list.",45,"in c++, write a function to detect outliers in a numeric list."
coding,"Using TypeScript, implement a small function to check a palindrome.",45,"using <e>, implement a small function to check a palindrome."
coding,"In Kotlin, write a function to detect outliers in a numeric list.",45,"in <e>, write a function to detect outliers in a numeric list."
coding,"In Java, write a function to topologically sort a list of tasks.",45,"in <e>, write a function to topologically sort a list of tasks."
coding,"In Ruby, write a function to compute the Levenshtein distance.",45,"in <e>, write a function to compute the <e> distance."
coding,"In Ruby, write a function to find the missing number in a sequence.",45,"in <e>, write a function to find the missing number in a sequence."
coding,"In TypeScript, write a function to find connected components in a graph.",45,"in <e>, write a function to find connected components in a graph."
coding,"Using TypeScript, implement a small function to title-case a string.",45,"using <e>, implement a small function to title-case a string."
coding,Write Kotlin code to implement a least-recently-used cache.,45,write <e> code to implement a least-recently-used cache.
coding,"Using JavaScript, implement a small function to check a palindrome.",45,"using <e>, implement a small function to check a palindrome."
coding,"In TypeScript, write a function to detect outliers in a numeric list.",45,"in <e>, write a function to detect outliers in a numeric list."
coding,"In Go, write a function to topologically sort a list of tasks.",45,"in <e>, write a function to topologically sort a list of tasks."
coding,"In Go, write a function to compute the Levenshtein distance.",45,"in <e>, write a function to compute the <e> distance."
coding,"In Python, write a function to find the missing number in a sequence.",45,"in <e>, write a function to find the missing number in a sequence."
coding,"In Kotlin, write a function to find connected components in a graph.",45,"in <e>, write a function to find connected components in a graph."
coding,"Using Kotlin, implement a small function to title-case a string.",45,"using <e>, implement a small function to title-case a string."
coding,Write JavaScript code to implement a least-recently-used cache.,45,write <e> code to implement a least-recently-used cache.
coding,"Using Kotlin, implement a small function to check a palindrome.",45,"using <e>, implement a small function to check a palindrome."
coding,"In JavaScript, write a function to detect outliers in a numeric list.",45,"in <e>, write a function to detect outliers in a numeric list."
coding,"In Python, write a function to topologically sort a list of tasks.",45,"in <e>, write a function to topologically sort a list of tasks."
reasoning,Larger: 8/10 or 3/5?,45,larger: #/# or #/#?
reasoning,P(red) from 15 red and 6 blue balls?,45,p(red) from # red and # blue balls?
reasoning,Convert a distance of 18 kilometres into metres and state the result.,45,convert a distance of # kilometres into metres and state the result.
reasoning,"If today is Thursday, what day is it in 31 days?",45,"if today is <e>, what day is it in # days?"
reasoning,Worker-days for 36 workers over 27 days?,45,worker-days for # workers over # days?
reasoning,Add the numbers 18 and 86 and give the total.,45,add the numbers # and # and give the total.
reasoning,"Which fraction is larger, 2/6 or 2/9?",45,"which fraction is larger, #/# or #/#?"
reasoning,What is the area of a rectangle that is 6 by 3?,45,what is the area of a rectangle that is # by #?
reasoning,Larger: 8/9 or 4/10?,45,larger: #/# or #/#?
reasoning,P(red) from 16 red and 5 blue balls?,45,p(red) from # red and # blue balls?
reasoning,Convert a distance of 31 kilometres into metres and state the result.,45,convert a distance of # kilometres into metres and state the result.
