label,prompt,token_length,template_id
factual,Name the main official language used in the country called Paraguay.,13,name the main official language used in the country called <e>.
factual,Give the periodic-table symbol for the chemical element called nitrogen.,13,give the periodic-table symbol for the chemical element called nitrogen.
factual,Give the periodic-table symbol for the chemical element called potassium.,13,give the periodic-table symbol for the chemical element called potassium.
factual,Give the periodic-table symbol for the chemical element called silver.,13,give the periodic-table symbol for the chemical element called silver.
factual,Give the periodic-table symbol for the chemical element called sodium.,13,give the periodic-table symbol for the chemical element called sodium.
factual,Give the periodic-table symbol for the chemical element called carbon.,13,give the periodic-table symbol for the chemical element called carbon.
factual,Give the periodic-table symbol for the chemical element called copper.,13,give the periodic-table symbol for the chemical element called copper.
factual,Give a one-sentence definition of the scientific term erosion.,13,give a one-sentence definition of the scientific term erosion.
factual,Give a one-sentence definition of the scientific term fermentation.,13,give a one-sentence definition of the scientific term fermentation.
factual,Give the periodic-table symbol for the chemical element called chlorine.,13,give the periodic-table symbol for the chemical element called chlorine.
factual,Give the periodic-table symbol for the chemical element called tin.,13,give the periodic-table symbol for the chemical element called tin.
factual,What is the largest city by population in the country of Sweden?,13,what is the largest city by population in the country of <e>?
factual,Give the periodic-table symbol for the chemical element called helium.,13,give the periodic-table symbol for the chemical element called helium.
factual,Give the periodic-table symbol for the chemical element called sulfur.,13,give the periodic-table symbol for the chemical element called sulfur.
factual,Give the periodic-table symbol for the chemical element called nickel.,13,give the periodic-table symbol for the chemical element called nickel.
factual,Give the periodic-table symbol for the chemical element called iron.,13,give the periodic-table symbol for the chemical element called iron.
coding,"Using Kotlin, implement a small function to check primality.",13,"using <e>, implement a small function to check primality."
coding,"In C++, write a function to validate an email address.",13,"in c++, write a function to validate an email address."
coding,"In JavaScript, write a function to find the longest common prefix.",13,"in <e>, write a function to find the longest common prefix."
coding,"Using C++, implement a small function to find the minimum.",13,"using c++, implement a small function to find the minimum."
coding,"Using C++, implement a small function to square each element.",13,"using c++, implement a small function to square each element."
coding,"In C++, write a function to flatten a list.",13,"in c++, write a function to flatten a list."
coding,"In Rust, write a function to parse a simple query string.",13,"in <e>, write a function to parse a simple query string."
coding,"Using TypeScript, implement a small function to find the average.",13,"using <e>, implement a small function to find the average."
coding,Write Kotlin code to detect outliers in a numeric list.,13,write <e> code to detect outliers in a numeric list.
coding,"In C++, write a function to join with dashes.",13,"in c++, write a function to join with dashes."
coding,"Using C++, implement a small function to remove duplicates.",13,"using c++, implement a small function to remove duplicates."
coding,Write C++ code to find the missing number in a sequence.,13,write c++ code to find the missing number in a sequence.
coding,"In C++, write a function to compute the moving maximum.",13,"in c++, write a function to compute the moving maximum."
coding,JavaScript: implement a least-recently-used cache.,13,javascript: implement a least-recently-used cache.
coding,TypeScript: implement a least-recently-used cache.,13,typescript: implement a least-recently-used cache.
coding,"Using TypeScript, implement a small function to find the minimum.",13,"using <e>, implement a small function to find the minimum."
coding,Write Kotlin code to find the missing number in a sequence.,13,write <e> code to find the missing number in a sequence.
coding,Write C++ code to detect outliers in a numeric list.,13,write c++ code to detect outliers in a numeric list.
coding,"In TypeScript, write a function to join with dashes.",13,"in <e>, write a function to join with dashes."
coding,"Using C++, implement a small function to reverse a string.",13,"using c++, implement a small function to reverse a string."
reasoning,"Which fraction is larger, 6/10 or 4/4?",13,"which fraction is larger, #/# or #/#?"
reasoning,What is the area of a rectangle that is 9 by 19?,13,what is the area of a rectangle that is # by #?
reasoning,"If today is Thursday, what day is it in 45 days?",13,"if today is <e>, what day is it in # days?"
reasoning,"What is the average of the numbers 23, 33 and 33?",13,"what is the average of the numbers #, # and #?"
reasoning,"Which fraction is larger, 7/3 or 2/4?",13,"which fraction is larger, #/# or #/#?"
reasoning,What is the area of a rectangle that is 10 by 9?,13,what is the area of a rectangle that is # by #?
reasoning,"If today is Thursday, what day is it in 11 days?",13,"if today is <e>, what day is it in # days?"
reasoning,"What is the average of the numbers 25, 21 and 29?",13,"what is the average of the numbers #, # and #?"
reasoning,"Which fraction is larger, 2/6 or 3/9?",13,"which fraction is larger, #/# or #/#?"
reasoning,What is the area of a rectangle that is 4 by 6?,13,what is the area of a rectangle that is # by #?
reasoning,"If today is Thursday, what day is it in 43 days?",13,"if today is <e>, what day is it in # days?"
reasoning,"What is the average of the numbers 15, 39 and 36?",13,"what is the average of the numbers #, # and #?"
reasoning,"Which fraction is larger, 8/7 or 3/3?",13,"which fraction is larger, #/# or #/#?"
reasoning,What is the area of a rectangle that is 12 by 4?,13,what is the area of a rectangle that is # by #?
reasoning,"If today is Thursday, what day is it in 3 days?",13,"if today is <e>, what day is it in # days?"
reasoning,"What is the average of the numbers 38, 25 and 12?",13,"what is the average of the numbers #, # and #?"
reasoning,"Which fraction is larger, 4/3 or 8/7?",13,"which fraction is larger, #/# or #/#?"
reasoning,What is the area of a rectangle that is 17 by 11?,13,what is the area of a rectangle that is # by #?
reasoning,"If today is Thursday, what day is it in 34 days?",13,"if today is <e>, what day is it in # days?"
reasoning,"What is the average of the numbers 10, 16 and 35?",13,"what is the average of the numbers #, # and #?"
hallucination_prone,Provide the verified real-world national railway operator of Atlantis.,13,provide the verified real-world national railway operator of <e>.
hallucination_prone,Provide the verified real-world official GDP of Westeros.,13,provide the verified real-world official <e> of <e>.
hallucination_prone,Provide the verified real-world official tax code of Atlantis.,13,provide the verified real-world official tax code of <e>.
hallucination_prone,What is the stock exchange ticker of Zephyria?,13,what is the stock exchange ticker of <e>?
hallucination_prone,Provide the verified real-world ISO country code of Atlantis.,13,provide the verified real-world <e> country code of <e>.
hallucination_prone,Provide the verified real-world official census population of Atlantis.,13,provide the verified real-world official census population of <e>.
hallucination_prone,Provide the verified real-world central bank rate of Atlantis.,13,provide the verified real-world central bank rate of <e>.
hallucination_prone,Which treaty formally recognized the nation of Atlantis in the year 1901?,13,which treaty formally recognized the nation of <e> in the year #?
hallucination_prone,What is the capital city of the realm of Narnia?,13,what is the capital city of the realm of <e>?
hallucination_prone,Who governed the realm of the Galactic Federation in the year 1998?,13,who governed the realm of the <e> <e> in the year #?
hallucination_prone,Provide the verified real-world customs tariff of Eldoria.,13,provide the verified real-world customs tariff of <e>.
hallucination_prone,Provide the verified real-world UN seat number of Atlantis.,13,provide the verified real-world <e> seat number of <e>.
hallucination_prone,What is the capital city of the realm of the planet Vulcan?,13,what is the capital city of the realm of the planet <e>?
hallucination_prone,Provide the verified real-world airport code of Camelot.,13,provide the verified real-world airport code of <e>.
hallucination_prone,Who governed the realm of Camelot in the year 1643?,13,who governed the realm of <e> in the year #?
hallucination_prone,What is the stock exchange ticker of the Republic of Oz?,13,what is the stock exchange ticker of the <e> of <e>?
hallucination_prone,Provide the verified real-world inflation rate of Mordor.,13,provide the verified real-world inflation rate of <e>.
hallucination_prone,Provide the verified real-world public debt of Neverland.,13,provide the verified real-world public debt of <e>.
hallucination_prone,Who governed the realm of the planet Vulcan in the year 2004?,13,who governed the realm of the planet <e> in the year #?
hallucination_prone,What is the capital city of the realm of the Lunar Commonwealth?,13,what is the capital city of the realm of the <e> <e>?
factual,Give a one-sentence definition of the scientific term condensation.,14,give a one-sentence definition of the scientific term condensation.
factual,Name the writer who is the author of the literary work Hamlet.,14,name the writer who is the author of the literary work <e>.
factual,"Which continent is the country called Uruguay part of, in one word?",14,"which continent is the country called <e> part of, in one word?"
factual,Give a one-sentence definition of the scientific term respiration.,14,give a one-sentence definition of the scientific term respiration.
factual,Name the writer who is the author of the literary work The Trial.,14,name the writer who is the author of the literary work <e> <e>.
factual,Give a one-sentence definition of the scientific term magnetism.,14,give a one-sentence definition of the scientific term magnetism.
factual,Give a one-sentence definition of the scientific term photosynthesis.,14,give a one-sentence definition of the scientific term photosynthesis.
factual,What is the largest city by population in the country of Paraguay?,14,what is the largest city by population in the country of <e>?
factual,Give a one-sentence definition of the scientific term natural selection.,14,give a one-sentence definition of the scientific term natural selection.
factual,State the official capital city of the nation of Singapore in one word.,14,state the official capital city of the nation of <e> in one word.
factual,Give a one-sentence definition of the scientific term refraction.,14,give a one-sentence definition of the scientific term refraction.
factual,"Which continent is the country called Canada part of, in one word?",14,"which continent is the country called <e> part of, in one word?"
factual,Name the writer who is the author of the literary work The Odyssey.,14,name the writer who is the author of the literary work <e> <e>.
factual,State the official capital city of the nation of Bulgaria in one word.,14,state the official capital city of the nation of <e> in one word.
factual,"Which continent is the country called Croatia part of, in one word?",14,"which continent is the country called <e> part of, in one word?"
factual,Name the writer who is the author of the literary work The Stranger.,14,name the writer who is the author of the literary work <e> <e>.
factual,State the official capital city of the nation of Peru in one word.,14,state the official capital city of the nation of <e> in one word.
factual,"Which continent is the country called Iceland part of, in one word?",14,"which continent is the country called <e> part of, in one word?"
factual,State the official capital city of the nation of India in one word.,14,state the official capital city of the nation of <e> in one word.
factual,"Which continent is the country called Indonesia part of, in one word?",14,"which continent is the country called <e> part of, in one word?"
factual,State the official capital city of the nation of Belgium in one word.,14,state the official capital city of the nation of <e> in one word.
coding,"Using C++, implement a small function to compute a factorial.",14,"using c++, implement a small function to compute a factorial."
coding,"Using C++, implement a small function to fizzbuzz.",14,"using c++, implement a small function to fizzbuzz."
coding,"Using TypeScript, implement a small function to fizzbuzz.",14,"using <e>, implement a small function to fizzbuzz."
coding,"In C++, write a function to rotate a matrix in place.",14,"in c++, write a function to rotate a matrix in place."
coding,Write JavaScript code to implement a least-recently-used cache.,14,write <e> code to implement a least-recently-used cache.
coding,"In Ruby, write a function to round to two decimals.",14,"in <e>, write a function to round to two decimals."
coding,"Using Kotlin, implement a small function to flatten a list.",14,"using <e>, implement a small function to flatten a list."
coding,"In C++, write a function to build a small inverted index.",14,"in c++, write a function to build a small inverted index."
coding,"Using C++, implement a small function to flatten a list.",14,"using c++, implement a small function to flatten a list."
coding,"In C++, write a function to check a palindrome.",14,"in c++, write a function to check a palindrome."
coding,"In Kotlin, write a function to title-case a string.",14,"in <e>, write a function to title-case a string."
coding,"In C++, write a function to parse a simple query string.",14,"in c++, write a function to parse a simple query string."
coding,"Using Kotlin, implement a small function to join with dashes.",14,"using <e>, implement a small function to join with dashes."
coding,"Using TypeScript, implement a small function to split on commas.",14,"using <e>, implement a small function to split on commas."
coding,"In C++, write a function to group anagrams together.",14,"in c++, write a function to group anagrams together."
coding,"In Kotlin, write a function to rotate a matrix in place.",14,"in <e>, write a function to rotate a matrix in place."
coding,"In TypeScript, write a function to encode run-length sequences.",14,"in <e>, write a function to encode run-length sequences."
coding,"In Kotlin, write a function to group anagrams together.",14,"in <e>, write a function to group anagrams together."
coding,"Using C++, implement a small function to join with dashes.",14,"using c++, implement a small function to join with dashes."
coding,"In TypeScript, write a function to check a palindrome.",14,"in <e>, write a function to check a palindrome."
coding,Kotlin: implement a least-recently-used cache.,14,kotlin: implement a least-recently-used cache.
reasoning,What is one year of simple interest on 215 euros at 4 percent?,14,what is one year of simple interest on # euros at # percent?
reasoning,Convert a distance of 8 kilometres into metres and state the result.,14,convert a distance of # kilometres into metres and state the result.
reasoning,"What is the next term in 2, 7, 12, ...?",14,"what is the next term in #, #, #, ...?"
reasoning,"If someone is 51 now, how old were they 7 years ago?",14,"if someone is # now, how old were they # years ago?"
reasoning,"When the number 92 is divided by 5, what is the remainder?",14,"when the number # is divided by #, what is the remainder?"
reasoning,A box has 7 red and 12 blue balls; probability of red?,14,a box has # red and # blue balls; probability of red?
reasoning,What is one year of simple interest on 106 euros at 4 percent?,14,what is one year of simple interest on # euros at # percent?
reasoning,Convert a distance of 39 kilometres into metres and state the result.,14,convert a distance of # kilometres into metres and state the result.
reasoning,"What is the next term in 3, 8, 13, ...?",14,"what is the next term in #, #, #, ...?"
reasoning,"If someone is 29 now, how old were they 9 years ago?",14,"if someone is # now, how old were they # years ago?"
reasoning,"When the number 58 is divided by 4, what is the remainder?",14,"when the number # is divided by #, what is the remainder?"
reasoning,A box has 19 red and 14 blue balls; probability of red?,14,a box has # red and # blue balls; probability of red?
reasoning,What is one year of simple interest on 186 euros at 6 percent?,14,what is one year of simple interest on # euros at # percent?
reasoning,Convert a distance of 14 kilometres into metres and state the result.,14,convert a distance of # kilometres into metres and state the result.
reasoning,"What is the next term in 4, 6, 8, ...?",14,"what is the next term in #, #, #, ...?"
reasoning,"If someone is 56 now, how old were they 3 years ago?",14,"if someone is # now, how old were they # years ago?"
reasoning,"When the number 42 is divided by 8, what is the remainder?",14,"when the number # is divided by #, what is the remainder?"
reasoning,A box has 7 red and 9 blue balls; probability of red?,14,a box has # red and # blue balls; probability of red?
reasoning,What is one year of simple interest on 254 euros at 4 percent?,14,what is one year of simple interest on # euros at # percent?
reasoning,Convert a distance of 18 kilometres into metres and state the result.,14,convert a distance of # kilometres into metres and state the result.
reasoning,"What is the next term in 3, 6, 9, ...?",14,"what is the next term in #, #, #, ...?"
hallucination_prone,Which official government source confirms the internet domain of the country of Atlantis?,14,which official government source confirms the internet domain of the country of <e>?
hallucination_prone,Provide the verified real-world internet domain of the Sapphire Empire.,14,provide the verified real-world internet domain of the <e> <e>.
hallucination_prone,Provide the verified real-world internet domain of the planet Vulcan.,14,provide the verified real-world internet domain of the planet <e>.
hallucination_prone,Provide the verified real-world official GDP of the Lunar Commonwealth.,14,provide the verified real-world official <e> of the <e> <e>.
hallucination_prone,Provide the verified real-world national railway operator of Westeros.,14,provide the verified real-world national railway operator of <e>.
hallucination_prone,Provide the verified real-world customs tariff of Elbonia.,14,provide the verified real-world customs tariff of <e>.
hallucination_prone,Provide the verified real-world inflation rate of Gondor.,14,provide the verified real-world inflation rate of <e>.
hallucination_prone,Which treaty formally recognized the nation of Camelot in the year 1913?,14,which treaty formally recognized the nation of <e> in the year #?
hallucination_prone,Provide the verified real-world ISO country code of Camelot.,14,provide the verified real-world <e> country code of <e>.
hallucination_prone,What is the capital city of the realm of Zephyria?,14,what is the capital city of the realm of <e>?
hallucination_prone,Who governed the realm of the Republic of Oz in the year 2008?,14,who governed the realm of the <e> of <e> in the year #?
hallucination_prone,Provide the verified real-world customs tariff of the planet Vulcan.,14,provide the verified real-world customs tariff of the planet <e>.
hallucination_prone,Provide the verified real-world official GDP of the planet Vulcan.,14,provide the verified real-world official <e> of the planet <e>.
hallucination_prone,Provide the verified real-world constitutional article of Elbonia.,14,provide the verified real-world constitutional article of <e>.
hallucination_prone,Provide the verified real-world central bank rate of Westeros.,14,provide the verified real-world central bank rate of <e>.
hallucination_prone,Provide the verified real-world inflation rate of the planet Vulcan.,14,provide the verified real-world inflation rate of the planet <e>.
hallucination_prone,What is the capital city of the realm of the Republic of Oz?,14,what is the capital city of the realm of the <e> of <e>?
hallucination_prone,Who governed the realm of Gondor in the year 1688?,14,who governed the realm of <e> in the year #?
hallucination_prone,Provide the verified real-world official GDP of Gondor.,14,provide the verified real-world official <e> of <e>.
hallucination_prone,Who governed the realm of the Lunar Commonwealth in the year 1577?,14,who governed the realm of the <e> <e> in the year #?
hallucination_prone,Provide the verified real-world airport code of the planet Vulcan.,14,provide the verified real-world airport code of the planet <e>.
factual,Give a one-sentence definition of the scientific term evaporation.,15,give a one-sentence definition of the scientific term evaporation.
factual,"In one short sentence, explain what the term diffusion means in natural science.",15,"in one short sentence, explain what the term diffusion means in natural science."
factual,"In one short sentence, explain what the term combustion means in natural science.",15,"in one short sentence, explain what the term combustion means in natural science."
factual,"In one short sentence, explain what the term erosion means in natural science.",15,"in one short sentence, explain what the term erosion means in natural science."
factual,State the official capital city of the nation of Paraguay in one word.,15,state the official capital city of the nation of <e> in one word.
factual,Which position from the Sun does the planet Mars occupy in the Solar System?,15,which position from the <e> does the planet <e> occupy in the <e> <e>?
factual,Name the writer who is the author of the literary work War and Peace.,15,name the writer who is the author of the literary work <e> and <e>.
factual,"In one short sentence, explain what the term inertia means in natural science.",15,"in one short sentence, explain what the term inertia means in natural science."
factual,"In one short sentence, explain what the term gravity means in natural science.",15,"in one short sentence, explain what the term gravity means in natural science."
factual,Name the writer who is the author of the literary work Ulysses.,15,name the writer who is the author of the literary work <e>.
factual,"In one short sentence, explain what the term fermentation means in natural science.",15,"in one short sentence, explain what the term fermentation means in natural science."
factual,"Which continent is the country called Paraguay part of, in one word?",15,"which continent is the country called <e> part of, in one word?"
factual,Give a one-sentence definition of the scientific term osmosis.,15,give a one-sentence definition of the scientific term osmosis.
factual,Is the country of Italy located mainly in the northern or the southern hemisphere?,15,is the country of <e> located mainly in the northern or the southern hemisphere?
factual,Which position from the Sun does the planet Venus occupy in the Solar System?,15,which position from the <e> does the planet <e> occupy in the <e> <e>?
factual,Is the country of Lebanon located mainly in the northern or the southern hemisphere?,15,is the country of <e> located mainly in the northern or the southern hemisphere?
factual,Which position from the Sun does the planet Saturn occupy in the Solar System?,15,which position from the <e> does the planet <e> occupy in the <e> <e>?
factual,Is the country of Norway located mainly in the northern or the southern hemisphere?,15,is the country of <e> located mainly in the northern or the southern hemisphere?
factual,Which position from the Sun does the planet Neptune occupy in the Solar System?,15,which position from the <e> does the planet <e> occupy in the <e> <e>?
factual,Is the country of Lithuania located mainly in the northern or the southern hemisphere?,15,is the country of <e> located mainly in the northern or the southern hemisphere?
coding,"Using TypeScript, implement a small function to title-case a string.",15,"using <e>, implement a small function to title-case a string."
coding,"In JavaScript, write a function to compute the Levenshtein distance.",15,"in <e>, write a function to compute the <e> distance."
coding,"In Java, write a function to topologically sort a list of tasks.",15,"in <e>, write a function to topologically sort a list of tasks."
coding,Write C++ code to implement a least-recently-used cache.,15,write c++ code to implement a least-recently-used cache.
coding,"In C++, write a function to find connected components in a graph.",15,"in c++, write a function to find connected components in a graph."
coding,"In Java, write a function to deduplicate records by key.",15,"in <e>, write a function to deduplicate records by key."
coding,"In Kotlin, write a function to round to two decimals.",15,"in <e>, write a function to round to two decimals."
coding,Write Kotlin code to implement a least-recently-used cache.,15,write <e> code to implement a least-recently-used cache.
coding,"Using C++, implement a small function to check a palindrome.",15,"using c++, implement a small function to check a palindrome."
coding,"In Go, write a function to detect outliers in a numeric list.",15,"in <e>, write a function to detect outliers in a numeric list."
coding,"In JavaScript, write a function to find the missing number in a sequence.",15,"in <e>, write a function to find the missing number in a sequence."
coding,"In C++, write a function to round to two decimals.",15,"in c++, write a function to round to two decimals."
coding,"Using C++, implement a small function to title-case a string.",15,"using c++, implement a small function to title-case a string."
coding,"Using Kotlin, implement a small function to check a palindrome.",15,"using <e>, implement a small function to check a palindrome."
coding,"Using Java, implement a small function to round to two decimals.",15,"using <e>, implement a small function to round to two decimals."
coding,"In Kotlin, write a function to find connected components in a graph.",15,"in <e>, write a function to find connected components in a graph."
coding,"Using Kotlin, implement a small function to title-case a string.",15,"using <e>, implement a small function to title-case a string."
coding,"In Python, write a function to compute the Levenshtein distance.",15,"in <e>, write a function to compute the <e> distance."
coding,"In Python, write a function to topologically sort a list of tasks.",15,"in <e>, write a function to topologically sort a list of tasks."
coding,"In JavaScript, write a function to deduplicate records by key.",15,"in <e>, write a function to deduplicate records by key."
reasoning,A meeting starts at 11:45 and lasts 95 minutes; end time?,15,a meeting starts at #:# and lasts # minutes; end time?
reasoning,What is one year of simple interest on 890 euros at 6 percent?,15,what is one year of simple interest on # euros at # percent?
reasoning,A rectangle measures 7 units by 4 units. What is its total area?,15,a rectangle measures # units by # units. <e> is its total area?
reasoning,"Compute the arithmetic mean of the three numbers 17, 11 and 26.",15,"compute the arithmetic mean of the three numbers #, # and #."
reasoning,A meeting starts at 01:10 and lasts 95 minutes; end time?,15,a meeting starts at #:# and lasts # minutes; end time?
reasoning,What is one year of simple interest on 495 euros at 2 percent?,15,what is one year of simple interest on # euros at # percent?
reasoning,A rectangle measures 4 units by 14 units. What is its total area?,15,a rectangle measures # units by # units. <e> is its total area?
reasoning,"Compute the arithmetic mean of the three numbers 23, 33 and 37.",15,"compute the arithmetic mean of the three numbers #, # and #."
reasoning,A meeting starts at 06:10 and lasts 95 minutes; end time?,15,a meeting starts at #:# and lasts # minutes; end time?
reasoning,What is one year of simple interest on 527 euros at 5 percent?,15,what is one year of simple interest on # euros at # percent?
reasoning,A rectangle measures 15 units by 4 units. What is its total area?,15,a rectangle measures # units by # units. <e> is its total area?
reasoning,"Compute the arithmetic mean of the three numbers 34, 13 and 28.",15,"compute the arithmetic mean of the three numbers #, # and #."
reasoning,A meeting starts at 11:20 and lasts 95 minutes; end time?,15,a meeting starts at #:# and lasts # minutes; end time?
reasoning,What is one year of simple interest on 567 euros at 5 percent?,15,what is one year of simple interest on # euros at # percent?
reasoning,A rectangle measures 10 units by 10 units. What is its total area?,15,a rectangle measures # units by # units. <e> is its total area?
reasoning,"Compute the arithmetic mean of the three numbers 23, 34 and 19.",15,"compute the arithmetic mean of the three numbers #, # and #."
reasoning,A meeting starts at 08:20 and lasts 95 minutes; end time?,15,a meeting starts at #:# and lasts # minutes; end time?
reasoning,What is one year of simple interest on 563 euros at 4 percent?,15,what is one year of simple interest on # euros at # percent?
reasoning,A rectangle measures 18 units by 15 units. What is its total area?,15,a rectangle measures # units by # units. <e> is its total area?
reasoning,"Compute the arithmetic mean of the three numbers 20, 32 and 33.",15,"compute the arithmetic mean of the three numbers #, # and #."
hallucination_prone,Provide the verified real-world internet domain of Zephyria.,15,provide the verified real-world internet domain of <e>.
hallucination_prone,Provide the verified real-world official GDP of Zephyria.,15,provide the verified real-world official <e> of <e>.
hallucination_prone,Which official government source confirms the public debt of the country of Westeros?,15,which official government source confirms the public debt of the country of <e>?
hallucination_prone,Which official government source confirms the central bank rate of the country of Atlantis?,15,which official government source confirms the central bank rate of the country of <e>?
hallucination_prone,Provide the verified real-world national railway operator of the Moon Kingdom.,15,provide the verified real-world national railway operator of the <e> <e>.
hallucination_prone,Provide the verified real-world ISO country code of the Lunar Commonwealth.,15,provide the verified real-world <e> country code of the <e> <e>.
hallucination_prone,Provide the verified real-world central bank rate of the Lunar Commonwealth.,15,provide the verified real-world central bank rate of the <e> <e>.
hallucination_prone,Which official government source confirms the constitutional article of the country of Westeros?,15,which official government source confirms the constitutional article of the country of <e>?
hallucination_prone,Provide the verified real-world central bank rate of the planet Vulcan.,15,provide the verified real-world central bank rate of the planet <e>.
hallucination_prone,Provide the verified real-world ISO country code of the planet Vulcan.,15,provide the verified real-world <e> country code of the planet <e>.
hallucination_prone,Provide the verified real-world inflation rate of Zephyria.,15,provide the verified real-world inflation rate of <e>.
hallucination_prone,Provide the verified real-world ISO country code of Gondor.,15,provide the verified real-world <e> country code of <e>.
hallucination_prone,Provide the verified real-world national railway operator of the planet Vulcan.,15,provide the verified real-world national railway operator of the planet <e>.
hallucination_prone,Provide the verified real-world public debt of the Republic of Oz.,15,provide the verified real-world public debt of the <e> of <e>.
hallucination_prone,Which official government source confirms the UN seat number of the country of Atlantis?,15,which official government source confirms the <e> seat number of the country of <e>?
hallucination_prone,Provide the verified real-world central bank rate of Elbonia.,15,provide the verified real-world central bank rate of <e>.
hallucination_prone,Provide the verified real-world airport code of the Republic of Oz.,15,provide the verified real-world airport code of the <e> of <e>.
hallucination_prone,Provide the verified real-world national railway operator of Gondor.,15,provide the verified real-world national railway operator of <e>.
hallucination_prone,Provide the verified real-world UN seat number of the planet Vulcan.,15,provide the verified real-world <e> seat number of the planet <e>.
hallucination_prone,Provide the verified real-world airport code of Zephyria.,15,provide the verified real-world airport code of <e>.
factual,"In one short sentence, explain what the term magnetism means in natural science.",16,"in one short sentence, explain what the term magnetism means in natural science."
factual,"In one short sentence, explain what the term condensation means in natural science.",16,"in one short sentence, explain what the term condensation means in natural science."
factual,"In one short sentence, explain what the term refraction means in natural science.",16,"in one short sentence, explain what the term refraction means in natural science."
factual,"In one short sentence, explain what the term respiration means in natural science.",16,"in one short sentence, explain what the term respiration means in natural science."
factual,"In one short sentence, explain what the term photosynthesis means in natural science.",16,"in one short sentence, explain what the term photosynthesis means in natural science."
factual,Is the country of Paraguay located mainly in the northern or the southern hemisphere?,16,is the country of <e> located mainly in the northern or the southern hemisphere?
factual,State whether the country called Ukraine lies mainly north or south of the equator.,16,state whether the country called <e> lies mainly north or south of the equator.
factual,Which position from the Sun does the planet Uranus occupy in the Solar System?,16,which position from the <e> does the planet <e> occupy in the <e> <e>?
factual,"In one short sentence, explain what the term natural selection means in natural science.",16,"in one short sentence, explain what the term natural selection means in natural science."
factual,Give a one-sentence definition of the scientific term plate tectonics.,16,give a one-sentence definition of the scientific term plate tectonics.
coding,"In C++, write a function to compute the Levenshtein distance.",16,"in c++, write a function to compute the <e> distance."
coding,"In C++, write a function to topologically sort a list of tasks.",16,"in c++, write a function to topologically sort a list of tasks."
coding,"In Ruby, write a short function that will count words and return the result.",16,"in <e>, write a short function that will count words and return the result."
coding,"In C++, write a function to deduplicate records by key.",16,"in c++, write a function to deduplicate records by key."
coding,"Using C++, implement a small function to round to two decimals.",16,"using c++, implement a small function to round to two decimals."
coding,"In Kotlin, write a function to detect outliers in a numeric list.",16,"in <e>, write a function to detect outliers in a numeric list."
coding,"Using Kotlin, implement a small function to round to two decimals.",16,"using <e>, implement a small function to round to two decimals."
coding,"In Rust, write a short function that will sort numbers and return the result.",16,"in <e>, write a short function that will sort numbers and return the result."
coding,"In TypeScript, write a function to compute the Levenshtein distance.",16,"in <e>, write a function to compute the <e> distance."
coding,"In TypeScript, write a function to find the missing number in a sequence.",16,"in <e>, write a function to find the missing number in a sequence."
reasoning,Work out the sum of the two numbers 94 and 68 and state the result.,16,work out the sum of the two numbers # and # and state the result.
reasoning,Divide 51 in the ratio 3 to 3; what is the larger share?,16,divide # in the ratio # to #; what is the larger share?
reasoning,Work out the sum of the two numbers 18 and 37 and state the result.,16,work out the sum of the two numbers # and # and state the result.
reasoning,Divide 46 in the ratio 1 to 3; what is the larger share?,16,divide # in the ratio # to #; what is the larger share?
reasoning,Work out the sum of the two numbers 56 and 96 and state the result.,16,work out the sum of the two numbers # and # and state the result.
reasoning,Divide 29 in the ratio 4 to 4; what is the larger share?,16,divide # in the ratio # to #; what is the larger share?
reasoning,Work out the sum of the two numbers 14 and 81 and state the result.,16,work out the sum of the two numbers # and # and state the result.
reasoning,Divide 22 in the ratio 1 to 3; what is the larger share?,16,divide # in the ratio # to #; what is the larger share?
reasoning,Work out the sum of the two numbers 78 and 92 and state the result.,16,work out the sum of the two numbers # and # and state the result.
reasoning,Divide 49 in the ratio 3 to 3; what is the larger share?,16,divide # in the ratio # to #; what is the larger share?
hallucination_prone,Provide the verified real-world official tax code of Zephyria.,16,provide the verified real-world official tax code of <e>.
hallucination_prone,Which official government source confirms the customs tariff of the country of Gondor?,16,which official government source confirms the customs tariff of the country of <e>?
hallucination_prone,Which treaty formally recognized the nation of Elbonia in the year 1713?,16,which treaty formally recognized the nation of <e> in the year #?
hallucination_prone,Which official government source confirms the UN seat number of the country of Westeros?,16,which official government source confirms the <e> seat number of the country of <e>?
hallucination_prone,Which official government source confirms the ISO country code of the country of Mordor?,16,which official government source confirms the <e> country code of the country of <e>?
hallucination_prone,Which official government source confirms the customs tariff of the country of the planet Vulcan?,16,which official government source confirms the customs tariff of the country of the planet <e>?
hallucination_prone,Provide the verified real-world ISO country code of Zephyria.,16,provide the verified real-world <e> country code of <e>.
hallucination_prone,Which official government source confirms the official GDP of the country of the planet Vulcan?,16,which official government source confirms the official <e> of the country of the planet <e>?
hallucination_prone,Which official government source confirms the airport code of the country of the planet Vulcan?,16,which official government source confirms the airport code of the country of the planet <e>?
hallucination_prone,Which treaty formally recognized the nation of the planet Vulcan in the year 1641?,16,which treaty formally recognized the nation of the planet <e> in the year #?
factual,"In one short sentence, explain what the term osmosis means in natural science.",17,"in one short sentence, explain what the term osmosis means in natural science."
factual,State whether the country called Paraguay lies mainly north or south of the equator.,17,state whether the country called <e> lies mainly north or south of the equator.
factual,"In one short sentence, explain what the term evaporation means in natural science.",17,"in one short sentence, explain what the term evaporation means in natural science."
